n_tribes,n_agents,n_heaps,vision_radius,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,result
9.907926805317402,197.29741572402418,6.734572739340365,2.6185111459344625,0.5921246372163296,0.5894160224124789,0.5581381181254983,0.23691124562174082,0.4897432755678892,0.0
9.45899298042059,197.29741572402418,6.734572739340365,2.6185111459344625,0.5921246372163296,0.5894160224124789,0.5581381181254983,0.23691124562174082,0.4897432755678892,0.09090909090909091
9.907926805317402,79.60914831608534,6.734572739340365,2.6185111459344625,0.5921246372163296,0.5894160224124789,0.5581381181254983,0.23691124562174082,0.4897432755678892,0.0
9.907926805317402,197.29741572402418,28.537590925581753,2.6185111459344625,0.5921246372163296,0.5894160224124789,0.5581381181254983,0.23691124562174082,0.4897432755678892,0.05263157894736842
9.907926805317402,197.29741572402418,6.734572739340365,2.4659925270825624,0.5921246372163296,0.5894160224124789,0.5581381181254983,0.23691124562174082,0.4897432755678892,0.0
9.907926805317402,197.29741572402418,6.734572739340365,2.6185111459344625,0.9015483409166336,0.5894160224124789,0.5581381181254983,0.23691124562174082,0.4897432755678892,0.0
9.907926805317402,197.29741572402418,6.734572739340365,2.6185111459344625,0.5921246372163296,0.8628951106220484,0.5581381181254983,0.23691124562174082,0.4897432755678892,0.0
9.907926805317402,197.29741572402418,6.734572739340365,2.6185111459344625,0.5921246372163296,0.5894160224124789,0.23643293417990208,0.23691124562174082,0.4897432755678892,0.0
9.907926805317402,197.29741572402418,6.734572739340365,2.6185111459344625,0.5921246372163296,0.5894160224124789,0.5581381181254983,0.965449002571404,0.4897432755678892,0.0
9.907926805317402,197.29741572402418,6.734572739340365,2.6185111459344625,0.5921246372163296,0.5894160224124789,0.5581381181254983,0.23691124562174082,0.48518845718353987,0.045454545454545456
9.907926805317402,79.60914831608534,28.537590925581753,2.4659925270825624,0.9015483409166336,0.8628951106220484,0.23643293417990208,0.965449002571404,0.48518845718353987,0.0
9.45899298042059,197.29741572402418,28.537590925581753,2.4659925270825624,0.9015483409166336,0.8628951106220484,0.23643293417990208,0.965449002571404,0.48518845718353987,0.0
9.45899298042059,79.60914831608534,6.734572739340365,2.4659925270825624,0.9015483409166336,0.8628951106220484,0.23643293417990208,0.965449002571404,0.48518845718353987,0.0
9.45899298042059,79.60914831608534,28.537590925581753,2.6185111459344625,0.9015483409166336,0.8628951106220484,0.23643293417990208,0.965449002571404,0.48518845718353987,0.0
9.45899298042059,79.60914831608534,28.537590925581753,2.4659925270825624,0.5921246372163296,0.8628951106220484,0.23643293417990208,0.965449002571404,0.48518845718353987,0.0
9.45899298042059,79.60914831608534,28.537590925581753,2.4659925270825624,0.9015483409166336,0.5894160224124789,0.23643293417990208,0.965449002571404,0.48518845718353987,0.0
9.45899298042059,79.60914831608534,28.537590925581753,2.4659925270825624,0.9015483409166336,0.8628951106220484,0.5581381181254983,0.965449002571404,0.48518845718353987,0.0
9.45899298042059,79.60914831608534,28.537590925581753,2.4659925270825624,0.9015483409166336,0.8628951106220484,0.23643293417990208,0.23691124562174082,0.48518845718353987,0.0
9.45899298042059,79.60914831608534,28.537590925581753,2.4659925270825624,0.9015483409166336,0.8628951106220484,0.23643293417990208,0.965449002571404,0.4897432755678892,0.0
9.45899298042059,79.60914831608534,28.537590925581753,2.4659925270825624,0.9015483409166336,0.8628951106220484,0.23643293417990208,0.965449002571404,0.48518845718353987,0.0
4.803622350096703,431.60631786100566,45.34690804965794,16.273541351780295,0.1004585875198245,0.2859388357028365,0.4422951126471162,0.6817850898951292,0.582887465134263,0.0196078431372549
3.0706395506858826,431.60631786100566,45.34690804965794,16.273541351780295,0.1004585875198245,0.2859388357028365,0.4422951126471162,0.6817850898951292,0.582887465134263,0.07692307692307693
4.803622350096703,459.45672255940735,45.34690804965794,16.273541351780295,0.1004585875198245,0.2859388357028365,0.4422951126471162,0.6817850898951292,0.582887465134263,0.028846153846153848
4.803622350096703,431.60631786100566,23.413820534944534,16.273541351780295,0.1004585875198245,0.2859388357028365,0.4422951126471162,0.6817850898951292,0.582887465134263,0.02631578947368421
4.803622350096703,431.60631786100566,45.34690804965794,11.841240525245667,0.1004585875198245,0.2859388357028365,0.4422951126471162,0.6817850898951292,0.582887465134263,0.057692307692307696
4.803622350096703,431.60631786100566,45.34690804965794,16.273541351780295,0.20664627850055695,0.2859388357028365,0.4422951126471162,0.6817850898951292,0.582887465134263,0.03333333333333333
4.803622350096703,431.60631786100566,45.34690804965794,16.273541351780295,0.1004585875198245,0.18721852079033852,0.4422951126471162,0.6817850898951292,0.582887465134263,0.038461538461538464
4.803622350096703,431.60631786100566,45.34690804965794,16.273541351780295,0.1004585875198245,0.2859388357028365,0.8226243751123548,0.6817850898951292,0.582887465134263,0.044444444444444446
4.803622350096703,431.60631786100566,45.34690804965794,16.273541351780295,0.1004585875198245,0.2859388357028365,0.4422951126471162,0.30752201471477747,0.582887465134263,0.01904761904761905
4.803622350096703,431.60631786100566,45.34690804965794,16.273541351780295,0.1004585875198245,0.2859388357028365,0.4422951126471162,0.6817850898951292,0.7892469773069024,0.014925373134328358
4.803622350096703,459.45672255940735,23.413820534944534,11.841240525245667,0.20664627850055695,0.18721852079033852,0.8226243751123548,0.30752201471477747,0.7892469773069024,0.06578947368421052
3.0706395506858826,431.60631786100566,23.413820534944534,11.841240525245667,0.20664627850055695,0.18721852079033852,0.8226243751123548,0.30752201471477747,0.7892469773069024,0.017241379310344827
3.0706395506858826,459.45672255940735,45.34690804965794,11.841240525245667,0.20664627850055695,0.18721852079033852,0.8226243751123548,0.30752201471477747,0.7892469773069024,0.014492753623188406
3.0706395506858826,459.45672255940735,23.413820534944534,16.273541351780295,0.20664627850055695,0.18721852079033852,0.8226243751123548,0.30752201471477747,0.7892469773069024,0.0
3.0706395506858826,459.45672255940735,23.413820534944534,11.841240525245667,0.1004585875198245,0.18721852079033852,0.8226243751123548,0.30752201471477747,0.7892469773069024,0.0784313725490196
3.0706395506858826,459.45672255940735,23.413820534944534,11.841240525245667,0.20664627850055695,0.2859388357028365,0.8226243751123548,0.30752201471477747,0.7892469773069024,0.05555555555555555
3.0706395506858826,459.45672255940735,23.413820534944534,11.841240525245667,0.20664627850055695,0.18721852079033852,0.4422951126471162,0.30752201471477747,0.7892469773069024,0.019230769230769232
3.0706395506858826,459.45672255940735,23.413820534944534,11.841240525245667,0.20664627850055695,0.18721852079033852,0.8226243751123548,0.6817850898951292,0.7892469773069024,0.06
3.0706395506858826,459.45672255940735,23.413820534944534,11.841240525245667,0.20664627850055695,0.18721852079033852,0.8226243751123548,0.30752201471477747,0.582887465134263,0.028169014084507043
3.0706395506858826,459.45672255940735,23.413820534944534,11.841240525245667,0.20664627850055695,0.18721852079033852,0.8226243751123548,0.30752201471477747,0.7892469773069024,0.06060606060606061
3.3632389679551125,33.8489112444222,13.434398204088211,8.74106983654201,0.3233250416815281,0.007130369544029236,0.9462547842413187,0.9641332188621163,0.756667616777122,0.0
5.255876533687115,33.8489112444222,13.434398204088211,8.74106983654201,0.3233250416815281,0.007130369544029236,0.9462547842413187,0.9641332188621163,0.756667616777122,0.0
3.3632389679551125,332.3683285340667,13.434398204088211,8.74106983654201,0.3233250416815281,0.007130369544029236,0.9462547842413187,0.9641332188621163,0.756667616777122,0.0
3.3632389679551125,33.8489112444222,12.856145245954394,8.74106983654201,0.3233250416815281,0.007130369544029236,0.9462547842413187,0.9641332188621163,0.756667616777122,0.0
3.3632389679551125,33.8489112444222,13.434398204088211,6.548200067132711,0.3233250416815281,0.007130369544029236,0.9462547842413187,0.9641332188621163,0.756667616777122,0.0
3.3632389679551125,33.8489112444222,13.434398204088211,8.74106983654201,0.6700927829369903,0.007130369544029236,0.9462547842413187,0.9641332188621163,0.756667616777122,0.0
3.3632389679551125,33.8489112444222,13.434398204088211,8.74106983654201,0.3233250416815281,0.3702047299593687,0.9462547842413187,0.9641332188621163,0.756667616777122,0.0
3.3632389679551125,33.8489112444222,13.434398204088211,8.74106983654201,0.3233250416815281,0.007130369544029236,0.46992200519889593,0.9641332188621163,0.756667616777122,0.0
3.3632389679551125,33.8489112444222,13.434398204088211,8.74106983654201,0.3233250416815281,0.007130369544029236,0.9462547842413187,0.12572987284511328,0.756667616777122,0.0
3.3632389679551125,33.8489112444222,13.434398204088211,8.74106983654201,0.3233250416815281,0.007130369544029236,0.9462547842413187,0.9641332188621163,0.17936926428228617,0.0
3.3632389679551125,332.3683285340667,12.856145245954394,6.548200067132711,0.6700927829369903,0.3702047299593687,0.46992200519889593,0.12572987284511328,0.17936926428228617,0.027777777777777776
5.255876533687115,33.8489112444222,12.856145245954394,6.548200067132711,0.6700927829369903,0.3702047299593687,0.46992200519889593,0.12572987284511328,0.17936926428228617,0.0
5.255876533687115,332.3683285340667,13.434398204088211,6.548200067132711,0.6700927829369903,0.3702047299593687,0.46992200519889593,0.12572987284511328,0.17936926428228617,0.0
5.255876533687115,332.3683285340667,12.856145245954394,8.74106983654201,0.6700927829369903,0.3702047299593687,0.46992200519889593,0.12572987284511328,0.17936926428228617,0.02631578947368421
5.255876533687115,332.3683285340667,12.856145245954394,6.548200067132711,0.3233250416815281,0.3702047299593687,0.46992200519889593,0.12572987284511328,0.17936926428228617,0.09375
5.255876533687115,332.3683285340667,12.856145245954394,6.548200067132711,0.6700927829369903,0.007130369544029236,0.46992200519889593,0.12572987284511328,0.17936926428228617,0.1111111111111111
5.255876533687115,332.3683285340667,12.856145245954394,6.548200067132711,0.6700927829369903,0.3702047299593687,0.9462547842413187,0.12572987284511328,0.17936926428228617,0.08333333333333333
5.255876533687115,332.3683285340667,12.856145245954394,6.548200067132711,0.6700927829369903,0.3702047299593687,0.46992200519889593,0.9641332188621163,0.17936926428228617,0.0
