Parameter,S1,S1_conf,ST,ST_conf,S2_n_tribes_n_agents,S2_conf_n_tribes_n_agents,S2_n_tribes_n_heaps,S2_conf_n_tribes_n_heaps,S2_n_tribes_vision_radius,S2_conf_n_tribes_vision_radius,S2_n_tribes_alpha,S2_conf_n_tribes_alpha,S2_n_tribes_trade_percentage,S2_conf_n_tribes_trade_percentage,S2_n_tribes_spice_movement_bias,S2_conf_n_tribes_spice_movement_bias,S2_n_tribes_tribe_movement_bias,S2_conf_n_tribes_tribe_movement_bias,S2_n_tribes_spice_threshold,S2_conf_n_tribes_spice_threshold,S2_n_agents_n_heaps,S2_conf_n_agents_n_heaps,S2_n_agents_vision_radius,S2_conf_n_agents_vision_radius,S2_n_agents_alpha,S2_conf_n_agents_alpha,S2_n_agents_trade_percentage,S2_conf_n_agents_trade_percentage,S2_n_agents_spice_movement_bias,S2_conf_n_agents_spice_movement_bias,S2_n_agents_tribe_movement_bias,S2_conf_n_agents_tribe_movement_bias,S2_n_agents_spice_threshold,S2_conf_n_agents_spice_threshold,S2_n_heaps_vision_radius,S2_conf_n_heaps_vision_radius,S2_n_heaps_alpha,S2_conf_n_heaps_alpha,S2_n_heaps_trade_percentage,S2_conf_n_heaps_trade_percentage,S2_n_heaps_spice_movement_bias,S2_conf_n_heaps_spice_movement_bias,S2_n_heaps_tribe_movement_bias,S2_conf_n_heaps_tribe_movement_bias,S2_n_heaps_spice_threshold,S2_conf_n_heaps_spice_threshold,S2_vision_radius_alpha,S2_conf_vision_radius_alpha,S2_vision_radius_trade_percentage,S2_conf_vision_radius_trade_percentage,S2_vision_radius_spice_movement_bias,S2_conf_vision_radius_spice_movement_bias,S2_vision_radius_tribe_movement_bias,S2_conf_vision_radius_tribe_movement_bias,S2_vision_radius_spice_threshold,S2_conf_vision_radius_spice_threshold,S2_alpha_trade_percentage,S2_conf_alpha_trade_percentage,S2_alpha_spice_movement_bias,S2_conf_alpha_spice_movement_bias,S2_alpha_tribe_movement_bias,S2_conf_alpha_tribe_movement_bias,S2_alpha_spice_threshold,S2_conf_alpha_spice_threshold,S2_trade_percentage_spice_movement_bias,S2_conf_trade_percentage_spice_movement_bias,S2_trade_percentage_tribe_movement_bias,S2_conf_trade_percentage_tribe_movement_bias,S2_trade_percentage_spice_threshold,S2_conf_trade_percentage_spice_threshold,S2_spice_movement_bias_tribe_movement_bias,S2_conf_spice_movement_bias_tribe_movement_bias,S2_spice_movement_bias_spice_threshold,S2_conf_spice_movement_bias_spice_threshold,S2_tribe_movement_bias_spice_threshold,S2_conf_tribe_movement_bias_spice_threshold
n_tribes,0.6864715582271612,0.7017273457529074,1.0194300237295455,0.8347364678307164,-0.7180844686994763,0.586533830810748,-0.6458899896624208,1.0022618852324205,-0.6340868725895715,1.033897039972654,-0.6826879428895389,0.9301196615866185,-0.5779783198855442,1.2271917275493545,-0.6826879428895392,0.9301196615866183,-0.682687942889539,0.9301196615866184,-0.6558561019947653,0.9785653617269996,-0.055601952118709,3.030729535799836,0.009422906502739803,3.040785948653295,-0.2118966354549855,3.074950505167245,0.08236689521642226,3.497833393036273,-0.19022365548412656,3.064381953368222,-0.2235170417372333,3.080679230654019,-0.18162558650975147,3.0793992708258195,-0.8477001902682444,3.186254646073877,-1.0720128224219403,3.241965518543249,-0.588737639326579,3.7465239673149235,-1.0720128224219403,3.2419655185432497,-1.07201282242194,3.2419655185432497,-0.948173556753754,3.1440975691811444,-0.6117315641675622,2.250572577160322,-0.686375956187836,2.9496534036138753,-0.5033666643132667,2.1777350473589827,-0.6698335955788014,2.2912649570462627,-0.8565290935693277,2.537700639374393,-1.6377345483488428,22.171183638296505,-0.8942072461841925,1.3973165675880885,3.1728210940264048,61.48587069638646,-2.1434344321749546,21.95850051855299,-1.8491141958601753,14.341338030489311,10.268737359138848,171.0673359194945,-6.249941723780609,79.09765152121348,-0.30053705147328963,4.614614640807677,-0.23767388137696277,4.611608856445092,-0.7420307581695493,12.378085285264769
n_agents,0.21604609481038684,1.234682444619142,0.5879570358861592,3.568421912948064,-0.7180844686994763,0.586533830810748,-0.6458899896624208,1.0022618852324205,-0.6340868725895715,1.033897039972654,-0.6826879428895389,0.9301196615866185,-0.5779783198855442,1.2271917275493545,-0.6826879428895392,0.9301196615866183,-0.682687942889539,0.9301196615866184,-0.6558561019947653,0.9785653617269996,-0.055601952118709,3.030729535799836,0.009422906502739803,3.040785948653295,-0.2118966354549855,3.074950505167245,0.08236689521642226,3.497833393036273,-0.19022365548412656,3.064381953368222,-0.2235170417372333,3.080679230654019,-0.18162558650975147,3.0793992708258195,-0.8477001902682444,3.186254646073877,-1.0720128224219403,3.241965518543249,-0.588737639326579,3.7465239673149235,-1.0720128224219403,3.2419655185432497,-1.07201282242194,3.2419655185432497,-0.948173556753754,3.1440975691811444,-0.6117315641675622,2.250572577160322,-0.686375956187836,2.9496534036138753,-0.5033666643132667,2.1777350473589827,-0.6698335955788014,2.2912649570462627,-0.8565290935693277,2.537700639374393,-1.6377345483488428,22.171183638296505,-0.8942072461841925,1.3973165675880885,3.1728210940264048,61.48587069638646,-2.1434344321749546,21.95850051855299,-1.8491141958601753,14.341338030489311,10.268737359138848,171.0673359194945,-6.249941723780609,79.09765152121348,-0.30053705147328963,4.614614640807677,-0.23767388137696277,4.611608856445092,-0.7420307581695493,12.378085285264769
n_heaps,0.547220927453523,0.5727006617175476,0.6321586408425168,0.595996856938274,-0.7180844686994763,0.586533830810748,-0.6458899896624208,1.0022618852324205,-0.6340868725895715,1.033897039972654,-0.6826879428895389,0.9301196615866185,-0.5779783198855442,1.2271917275493545,-0.6826879428895392,0.9301196615866183,-0.682687942889539,0.9301196615866184,-0.6558561019947653,0.9785653617269996,-0.055601952118709,3.030729535799836,0.009422906502739803,3.040785948653295,-0.2118966354549855,3.074950505167245,0.08236689521642226,3.497833393036273,-0.19022365548412656,3.064381953368222,-0.2235170417372333,3.080679230654019,-0.18162558650975147,3.0793992708258195,-0.8477001902682444,3.186254646073877,-1.0720128224219403,3.241965518543249,-0.588737639326579,3.7465239673149235,-1.0720128224219403,3.2419655185432497,-1.07201282242194,3.2419655185432497,-0.948173556753754,3.1440975691811444,-0.6117315641675622,2.250572577160322,-0.686375956187836,2.9496534036138753,-0.5033666643132667,2.1777350473589827,-0.6698335955788014,2.2912649570462627,-0.8565290935693277,2.537700639374393,-1.6377345483488428,22.171183638296505,-0.8942072461841925,1.3973165675880885,3.1728210940264048,61.48587069638646,-2.1434344321749546,21.95850051855299,-1.8491141958601753,14.341338030489311,10.268737359138848,171.0673359194945,-6.249941723780609,79.09765152121348,-0.30053705147328963,4.614614640807677,-0.23767388137696277,4.611608856445092,-0.7420307581695493,12.378085285264769
vision_radius,0.4854536808571186,0.5276967509845394,0.4900576499286414,0.5330194622525677,-0.7180844686994763,0.586533830810748,-0.6458899896624208,1.0022618852324205,-0.6340868725895715,1.033897039972654,-0.6826879428895389,0.9301196615866185,-0.5779783198855442,1.2271917275493545,-0.6826879428895392,0.9301196615866183,-0.682687942889539,0.9301196615866184,-0.6558561019947653,0.9785653617269996,-0.055601952118709,3.030729535799836,0.009422906502739803,3.040785948653295,-0.2118966354549855,3.074950505167245,0.08236689521642226,3.497833393036273,-0.19022365548412656,3.064381953368222,-0.2235170417372333,3.080679230654019,-0.18162558650975147,3.0793992708258195,-0.8477001902682444,3.186254646073877,-1.0720128224219403,3.241965518543249,-0.588737639326579,3.7465239673149235,-1.0720128224219403,3.2419655185432497,-1.07201282242194,3.2419655185432497,-0.948173556753754,3.1440975691811444,-0.6117315641675622,2.250572577160322,-0.686375956187836,2.9496534036138753,-0.5033666643132667,2.1777350473589827,-0.6698335955788014,2.2912649570462627,-0.8565290935693277,2.537700639374393,-1.6377345483488428,22.171183638296505,-0.8942072461841925,1.3973165675880885,3.1728210940264048,61.48587069638646,-2.1434344321749546,21.95850051855299,-1.8491141958601753,14.341338030489311,10.268737359138848,171.0673359194945,-6.249941723780609,79.09765152121348,-0.30053705147328963,4.614614640807677,-0.23767388137696277,4.611608856445092,-0.7420307581695493,12.378085285264769
alpha,0.37131419283901185,4.349724013848098,1.1523186337894398,1.9614640174714155,-0.7180844686994763,0.586533830810748,-0.6458899896624208,1.0022618852324205,-0.6340868725895715,1.033897039972654,-0.6826879428895389,0.9301196615866185,-0.5779783198855442,1.2271917275493545,-0.6826879428895392,0.9301196615866183,-0.682687942889539,0.9301196615866184,-0.6558561019947653,0.9785653617269996,-0.055601952118709,3.030729535799836,0.009422906502739803,3.040785948653295,-0.2118966354549855,3.074950505167245,0.08236689521642226,3.497833393036273,-0.19022365548412656,3.064381953368222,-0.2235170417372333,3.080679230654019,-0.18162558650975147,3.0793992708258195,-0.8477001902682444,3.186254646073877,-1.0720128224219403,3.241965518543249,-0.588737639326579,3.7465239673149235,-1.0720128224219403,3.2419655185432497,-1.07201282242194,3.2419655185432497,-0.948173556753754,3.1440975691811444,-0.6117315641675622,2.250572577160322,-0.686375956187836,2.9496534036138753,-0.5033666643132667,2.1777350473589827,-0.6698335955788014,2.2912649570462627,-0.8565290935693277,2.537700639374393,-1.6377345483488428,22.171183638296505,-0.8942072461841925,1.3973165675880885,3.1728210940264048,61.48587069638646,-2.1434344321749546,21.95850051855299,-1.8491141958601753,14.341338030489311,10.268737359138848,171.0673359194945,-6.249941723780609,79.09765152121348,-0.30053705147328963,4.614614640807677,-0.23767388137696277,4.611608856445092,-0.7420307581695493,12.378085285264769
trade_percentage,0.7298932310107962,0.9176157561211208,1.3802945447727744,1.0147055599113568,-0.7180844686994763,0.586533830810748,-0.6458899896624208,1.0022618852324205,-0.6340868725895715,1.033897039972654,-0.6826879428895389,0.9301196615866185,-0.5779783198855442,1.2271917275493545,-0.6826879428895392,0.9301196615866183,-0.682687942889539,0.9301196615866184,-0.6558561019947653,0.9785653617269996,-0.055601952118709,3.030729535799836,0.009422906502739803,3.040785948653295,-0.2118966354549855,3.074950505167245,0.08236689521642226,3.497833393036273,-0.19022365548412656,3.064381953368222,-0.2235170417372333,3.080679230654019,-0.18162558650975147,3.0793992708258195,-0.8477001902682444,3.186254646073877,-1.0720128224219403,3.241965518543249,-0.588737639326579,3.7465239673149235,-1.0720128224219403,3.2419655185432497,-1.07201282242194,3.2419655185432497,-0.948173556753754,3.1440975691811444,-0.6117315641675622,2.250572577160322,-0.686375956187836,2.9496534036138753,-0.5033666643132667,2.1777350473589827,-0.6698335955788014,2.2912649570462627,-0.8565290935693277,2.537700639374393,-1.6377345483488428,22.171183638296505,-0.8942072461841925,1.3973165675880885,3.1728210940264048,61.48587069638646,-2.1434344321749546,21.95850051855299,-1.8491141958601753,14.341338030489311,10.268737359138848,171.0673359194945,-6.249941723780609,79.09765152121348,-0.30053705147328963,4.614614640807677,-0.23767388137696277,4.611608856445092,-0.7420307581695493,12.378085285264769
spice_movement_bias,0.39004136325088534,3.29110680981065,0.9660768382350757,1.2385444949946545,-0.7180844686994763,0.586533830810748,-0.6458899896624208,1.0022618852324205,-0.6340868725895715,1.033897039972654,-0.6826879428895389,0.9301196615866185,-0.5779783198855442,1.2271917275493545,-0.6826879428895392,0.9301196615866183,-0.682687942889539,0.9301196615866184,-0.6558561019947653,0.9785653617269996,-0.055601952118709,3.030729535799836,0.009422906502739803,3.040785948653295,-0.2118966354549855,3.074950505167245,0.08236689521642226,3.497833393036273,-0.19022365548412656,3.064381953368222,-0.2235170417372333,3.080679230654019,-0.18162558650975147,3.0793992708258195,-0.8477001902682444,3.186254646073877,-1.0720128224219403,3.241965518543249,-0.588737639326579,3.7465239673149235,-1.0720128224219403,3.2419655185432497,-1.07201282242194,3.2419655185432497,-0.948173556753754,3.1440975691811444,-0.6117315641675622,2.250572577160322,-0.686375956187836,2.9496534036138753,-0.5033666643132667,2.1777350473589827,-0.6698335955788014,2.2912649570462627,-0.8565290935693277,2.537700639374393,-1.6377345483488428,22.171183638296505,-0.8942072461841925,1.3973165675880885,3.1728210940264048,61.48587069638646,-2.1434344321749546,21.95850051855299,-1.8491141958601753,14.341338030489311,10.268737359138848,171.0673359194945,-6.249941723780609,79.09765152121348,-0.30053705147328963,4.614614640807677,-0.23767388137696277,4.611608856445092,-0.7420307581695493,12.378085285264769
tribe_movement_bias,-0.09006806336966948,11.757804263968325,2.2539033461128817,17.422977021583026,-0.7180844686994763,0.586533830810748,-0.6458899896624208,1.0022618852324205,-0.6340868725895715,1.033897039972654,-0.6826879428895389,0.9301196615866185,-0.5779783198855442,1.2271917275493545,-0.6826879428895392,0.9301196615866183,-0.682687942889539,0.9301196615866184,-0.6558561019947653,0.9785653617269996,-0.055601952118709,3.030729535799836,0.009422906502739803,3.040785948653295,-0.2118966354549855,3.074950505167245,0.08236689521642226,3.497833393036273,-0.19022365548412656,3.064381953368222,-0.2235170417372333,3.080679230654019,-0.18162558650975147,3.0793992708258195,-0.8477001902682444,3.186254646073877,-1.0720128224219403,3.241965518543249,-0.588737639326579,3.7465239673149235,-1.0720128224219403,3.2419655185432497,-1.07201282242194,3.2419655185432497,-0.948173556753754,3.1440975691811444,-0.6117315641675622,2.250572577160322,-0.686375956187836,2.9496534036138753,-0.5033666643132667,2.1777350473589827,-0.6698335955788014,2.2912649570462627,-0.8565290935693277,2.537700639374393,-1.6377345483488428,22.171183638296505,-0.8942072461841925,1.3973165675880885,3.1728210940264048,61.48587069638646,-2.1434344321749546,21.95850051855299,-1.8491141958601753,14.341338030489311,10.268737359138848,171.0673359194945,-6.249941723780609,79.09765152121348,-0.30053705147328963,4.614614640807677,-0.23767388137696277,4.611608856445092,-0.7420307581695493,12.378085285264769
spice_threshold,0.7614078570704794,0.7903188746594704,1.2328321502954924,1.1088955032025796,-0.7180844686994763,0.586533830810748,-0.6458899896624208,1.0022618852324205,-0.6340868725895715,1.033897039972654,-0.6826879428895389,0.9301196615866185,-0.5779783198855442,1.2271917275493545,-0.6826879428895392,0.9301196615866183,-0.682687942889539,0.9301196615866184,-0.6558561019947653,0.9785653617269996,-0.055601952118709,3.030729535799836,0.009422906502739803,3.040785948653295,-0.2118966354549855,3.074950505167245,0.08236689521642226,3.497833393036273,-0.19022365548412656,3.064381953368222,-0.2235170417372333,3.080679230654019,-0.18162558650975147,3.0793992708258195,-0.8477001902682444,3.186254646073877,-1.0720128224219403,3.241965518543249,-0.588737639326579,3.7465239673149235,-1.0720128224219403,3.2419655185432497,-1.07201282242194,3.2419655185432497,-0.948173556753754,3.1440975691811444,-0.6117315641675622,2.250572577160322,-0.686375956187836,2.9496534036138753,-0.5033666643132667,2.1777350473589827,-0.6698335955788014,2.2912649570462627,-0.8565290935693277,2.537700639374393,-1.6377345483488428,22.171183638296505,-0.8942072461841925,1.3973165675880885,3.1728210940264048,61.48587069638646,-2.1434344321749546,21.95850051855299,-1.8491141958601753,14.341338030489311,10.268737359138848,171.0673359194945,-6.249941723780609,79.09765152121348,-0.30053705147328963,4.614614640807677,-0.23767388137696277,4.611608856445092,-0.7420307581695493,12.378085285264769
