Parameter,S1,S1_conf,ST,ST_conf,S2_n_tribes_n_heaps,S2_conf_n_tribes_n_heaps,S2_n_tribes_vision_radius,S2_conf_n_tribes_vision_radius,S2_n_tribes_trade_percentage,S2_conf_n_tribes_trade_percentage,S2_n_tribes_spice_movement_bias,S2_conf_n_tribes_spice_movement_bias,S2_n_tribes_tribe_movement_bias,S2_conf_n_tribes_tribe_movement_bias,S2_n_tribes_spice_threshold,S2_conf_n_tribes_spice_threshold,S2_n_heaps_vision_radius,S2_conf_n_heaps_vision_radius,S2_n_heaps_trade_percentage,S2_conf_n_heaps_trade_percentage,S2_n_heaps_spice_movement_bias,S2_conf_n_heaps_spice_movement_bias,S2_n_heaps_tribe_movement_bias,S2_conf_n_heaps_tribe_movement_bias,S2_n_heaps_spice_threshold,S2_conf_n_heaps_spice_threshold,S2_vision_radius_trade_percentage,S2_conf_vision_radius_trade_percentage,S2_vision_radius_spice_movement_bias,S2_conf_vision_radius_spice_movement_bias,S2_vision_radius_tribe_movement_bias,S2_conf_vision_radius_tribe_movement_bias,S2_vision_radius_spice_threshold,S2_conf_vision_radius_spice_threshold,S2_trade_percentage_spice_movement_bias,S2_conf_trade_percentage_spice_movement_bias,S2_trade_percentage_tribe_movement_bias,S2_conf_trade_percentage_tribe_movement_bias,S2_trade_percentage_spice_threshold,S2_conf_trade_percentage_spice_threshold,S2_spice_movement_bias_tribe_movement_bias,S2_conf_spice_movement_bias_tribe_movement_bias,S2_spice_movement_bias_spice_threshold,S2_conf_spice_movement_bias_spice_threshold,S2_tribe_movement_bias_spice_threshold,S2_conf_tribe_movement_bias_spice_threshold
n_tribes,0.43414517339815356,528.3833029849054,1.2698384812307544,49.3006745806043,-0.40249139181584265,8.062322071947651,-0.5108622440613723,235.14162613837095,-0.49245201310118764,265.10503932581685,-0.43984285553306174,213.6681615390681,-0.5169757651458022,187.03690957868332,-0.40236995769093525,308.7771853660636,0.646964051642459,350.500661637416,1.00060051092267,333.1968415451951,1.9565404879174113,362.6114911229719,-0.3796234661447686,378.4152039219343,-0.385035529949171,663.7223807584727,-0.14797866183403735,660.1350644900095,-0.06609869079335967,620.1395582728444,-0.2295727782502015,599.3940538288491,-0.14798259908300077,213.78272969382184,2.5122038111567795,4928.976089298641,-0.4590671682533763,4757.930661459686,-0.43851179331852114,1564.835839053975,0.2538884352114755,1162.5991702065653,0.24866036769834587,331.4975466544864,-0.4530026985432996,6.2110599223783565
n_heaps,0.1355786054074558,789.9246958870602,0.3524574860753739,110.88789696846622,-0.40249139181584265,8.062322071947651,-0.5108622440613723,235.14162613837095,-0.49245201310118764,265.10503932581685,-0.43984285553306174,213.6681615390681,-0.5169757651458022,187.03690957868332,-0.40236995769093525,308.7771853660636,0.646964051642459,350.500661637416,1.00060051092267,333.1968415451951,1.9565404879174113,362.6114911229719,-0.3796234661447686,378.4152039219343,-0.385035529949171,663.7223807584727,-0.14797866183403735,660.1350644900095,-0.06609869079335967,620.1395582728444,-0.2295727782502015,599.3940538288491,-0.14798259908300077,213.78272969382184,2.5122038111567795,4928.976089298641,-0.4590671682533763,4757.930661459686,-0.43851179331852114,1564.835839053975,0.2538884352114755,1162.5991702065653,0.24866036769834587,331.4975466544864,-0.4530026985432996,6.2110599223783565
vision_radius,0.15851508482901633,43.07197826305145,0.11362333501988452,1.6772793923294824,-0.40249139181584265,8.062322071947651,-0.5108622440613723,235.14162613837095,-0.49245201310118764,265.10503932581685,-0.43984285553306174,213.6681615390681,-0.5169757651458022,187.03690957868332,-0.40236995769093525,308.7771853660636,0.646964051642459,350.500661637416,1.00060051092267,333.1968415451951,1.9565404879174113,362.6114911229719,-0.3796234661447686,378.4152039219343,-0.385035529949171,663.7223807584727,-0.14797866183403735,660.1350644900095,-0.06609869079335967,620.1395582728444,-0.2295727782502015,599.3940538288491,-0.14798259908300077,213.78272969382184,2.5122038111567795,4928.976089298641,-0.4590671682533763,4757.930661459686,-0.43851179331852114,1564.835839053975,0.2538884352114755,1162.5991702065653,0.24866036769834587,331.4975466544864,-0.4530026985432996,6.2110599223783565
trade_percentage,0.04427113736869372,152.6990071175329,0.01850768559229368,4.188650140354569,-0.40249139181584265,8.062322071947651,-0.5108622440613723,235.14162613837095,-0.49245201310118764,265.10503932581685,-0.43984285553306174,213.6681615390681,-0.5169757651458022,187.03690957868332,-0.40236995769093525,308.7771853660636,0.646964051642459,350.500661637416,1.00060051092267,333.1968415451951,1.9565404879174113,362.6114911229719,-0.3796234661447686,378.4152039219343,-0.385035529949171,663.7223807584727,-0.14797866183403735,660.1350644900095,-0.06609869079335967,620.1395582728444,-0.2295727782502015,599.3940538288491,-0.14798259908300077,213.78272969382184,2.5122038111567795,4928.976089298641,-0.4590671682533763,4757.930661459686,-0.43851179331852114,1564.835839053975,0.2538884352114755,1162.5991702065653,0.24866036769834587,331.4975466544864,-0.4530026985432996,6.2110599223783565
spice_movement_bias,-0.27891228220258274,36.00652277231223,0.558699953810717,0.5807000141092238,-0.40249139181584265,8.062322071947651,-0.5108622440613723,235.14162613837095,-0.49245201310118764,265.10503932581685,-0.43984285553306174,213.6681615390681,-0.5169757651458022,187.03690957868332,-0.40236995769093525,308.7771853660636,0.646964051642459,350.500661637416,1.00060051092267,333.1968415451951,1.9565404879174113,362.6114911229719,-0.3796234661447686,378.4152039219343,-0.385035529949171,663.7223807584727,-0.14797866183403735,660.1350644900095,-0.06609869079335967,620.1395582728444,-0.2295727782502015,599.3940538288491,-0.14798259908300077,213.78272969382184,2.5122038111567795,4928.976089298641,-0.4590671682533763,4757.930661459686,-0.43851179331852114,1564.835839053975,0.2538884352114755,1162.5991702065653,0.24866036769834587,331.4975466544864,-0.4530026985432996,6.2110599223783565
tribe_movement_bias,0.4514922979187952,133.36200732612804,1.2307395070644926,2.9103714413503754,-0.40249139181584265,8.062322071947651,-0.5108622440613723,235.14162613837095,-0.49245201310118764,265.10503932581685,-0.43984285553306174,213.6681615390681,-0.5169757651458022,187.03690957868332,-0.40236995769093525,308.7771853660636,0.646964051642459,350.500661637416,1.00060051092267,333.1968415451951,1.9565404879174113,362.6114911229719,-0.3796234661447686,378.4152039219343,-0.385035529949171,663.7223807584727,-0.14797866183403735,660.1350644900095,-0.06609869079335967,620.1395582728444,-0.2295727782502015,599.3940538288491,-0.14798259908300077,213.78272969382184,2.5122038111567795,4928.976089298641,-0.4590671682533763,4757.930661459686,-0.43851179331852114,1564.835839053975,0.2538884352114755,1162.5991702065653,0.24866036769834587,331.4975466544864,-0.4530026985432996,6.2110599223783565
spice_threshold,0.3067048234347838,1950.4181420966686,1.3189818618955167,676.5463059039863,-0.40249139181584265,8.062322071947651,-0.5108622440613723,235.14162613837095,-0.49245201310118764,265.10503932581685,-0.43984285553306174,213.6681615390681,-0.5169757651458022,187.03690957868332,-0.40236995769093525,308.7771853660636,0.646964051642459,350.500661637416,1.00060051092267,333.1968415451951,1.9565404879174113,362.6114911229719,-0.3796234661447686,378.4152039219343,-0.385035529949171,663.7223807584727,-0.14797866183403735,660.1350644900095,-0.06609869079335967,620.1395582728444,-0.2295727782502015,599.3940538288491,-0.14798259908300077,213.78272969382184,2.5122038111567795,4928.976089298641,-0.4590671682533763,4757.930661459686,-0.43851179331852114,1564.835839053975,0.2538884352114755,1162.5991702065653,0.24866036769834587,331.4975466544864,-0.4530026985432996,6.2110599223783565
