n_tribes,n_heaps,vision_radius,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,result
2.5974724367260933,4.925862800329924,32.110870718955994,0.9801107235252857,0.908595195878297,0.27506313659250736,0.19777222573757172,0.0
2.907088663429022,4.925862800329924,32.110870718955994,0.9801107235252857,0.908595195878297,0.27506313659250736,0.19777222573757172,0.0
2.5974724367260933,4.46946896892041,32.110870718955994,0.9801107235252857,0.908595195878297,0.27506313659250736,0.19777222573757172,0.0
2.5974724367260933,4.925862800329924,35.167661756277084,0.9801107235252857,0.908595195878297,0.27506313659250736,0.19777222573757172,0.0
2.5974724367260933,4.925862800329924,32.110870718955994,0.9971715752035379,0.908595195878297,0.27506313659250736,0.19777222573757172,0.0
2.5974724367260933,4.925862800329924,32.110870718955994,0.9801107235252857,0.9008352363482117,0.27506313659250736,0.19777222573757172,0.0
2.5974724367260933,4.925862800329924,32.110870718955994,0.9801107235252857,0.908595195878297,0.21519934432581067,0.19777222573757172,0.0
2.5974724367260933,4.925862800329924,32.110870718955994,0.9801107235252857,0.908595195878297,0.27506313659250736,0.29930946603417397,0.0
2.5974724367260933,4.46946896892041,35.167661756277084,0.9971715752035379,0.9008352363482117,0.21519934432581067,0.29930946603417397,0.0
2.907088663429022,4.925862800329924,35.167661756277084,0.9971715752035379,0.9008352363482117,0.21519934432581067,0.29930946603417397,0.0
2.907088663429022,4.46946896892041,32.110870718955994,0.9971715752035379,0.9008352363482117,0.21519934432581067,0.29930946603417397,0.0
2.907088663429022,4.46946896892041,35.167661756277084,0.9801107235252857,0.9008352363482117,0.21519934432581067,0.29930946603417397,0.0
2.907088663429022,4.46946896892041,35.167661756277084,0.9971715752035379,0.908595195878297,0.21519934432581067,0.29930946603417397,0.0
2.907088663429022,4.46946896892041,35.167661756277084,0.9971715752035379,0.9008352363482117,0.27506313659250736,0.29930946603417397,0.0
2.907088663429022,4.46946896892041,35.167661756277084,0.9971715752035379,0.9008352363482117,0.21519934432581067,0.19777222573757172,0.0
2.907088663429022,4.46946896892041,35.167661756277084,0.9971715752035379,0.9008352363482117,0.21519934432581067,0.29930946603417397,0.0
3.1047559417784214,7.469141342677176,11.071657538414001,0.39225403126329184,0.49323716992512345,0.2059067697264254,0.7732161730527878,0.0
3.409036235883832,7.469141342677176,11.071657538414001,0.39225403126329184,0.49323716992512345,0.2059067697264254,0.7732161730527878,0.0
3.1047559417784214,6.715188733302057,11.071657538414001,0.39225403126329184,0.49323716992512345,0.2059067697264254,0.7732161730527878,0.0
3.1047559417784214,7.469141342677176,16.983146339654922,0.39225403126329184,0.49323716992512345,0.2059067697264254,0.7732161730527878,0.0
3.1047559417784214,7.469141342677176,11.071657538414001,0.23605144396424294,0.49323716992512345,0.2059067697264254,0.7732161730527878,0.0
3.1047559417784214,7.469141342677176,11.071657538414001,0.39225403126329184,0.4657373332418501,0.2059067697264254,0.7732161730527878,0.0
3.1047559417784214,7.469141342677176,11.071657538414001,0.39225403126329184,0.49323716992512345,0.3372469563037157,0.7732161730527878,0.0
3.1047559417784214,7.469141342677176,11.071657538414001,0.39225403126329184,0.49323716992512345,0.2059067697264254,0.6316347420215607,0.0
3.1047559417784214,6.715188733302057,16.983146339654922,0.23605144396424294,0.4657373332418501,0.3372469563037157,0.6316347420215607,0.0
3.409036235883832,7.469141342677176,16.983146339654922,0.23605144396424294,0.4657373332418501,0.3372469563037157,0.6316347420215607,0.0
3.409036235883832,6.715188733302057,11.071657538414001,0.23605144396424294,0.4657373332418501,0.3372469563037157,0.6316347420215607,0.0
3.409036235883832,6.715188733302057,16.983146339654922,0.39225403126329184,0.4657373332418501,0.3372469563037157,0.6316347420215607,0.0
3.409036235883832,6.715188733302057,16.983146339654922,0.23605144396424294,0.49323716992512345,0.3372469563037157,0.6316347420215607,0.0
3.409036235883832,6.715188733302057,16.983146339654922,0.23605144396424294,0.4657373332418501,0.2059067697264254,0.6316347420215607,0.0
3.409036235883832,6.715188733302057,16.983146339654922,0.23605144396424294,0.4657373332418501,0.3372469563037157,0.7732161730527878,0.0
3.409036235883832,6.715188733302057,16.983146339654922,0.23605144396424294,0.4657373332418501,0.3372469563037157,0.6316347420215607,0.0
3.996339835226536,2.2407163558527827,38.43698173761368,0.5645411778241396,0.4434591797180474,0.022746195551007986,0.25233435332775117,0.0
3.97489876113832,2.2407163558527827,38.43698173761368,0.5645411778241396,0.4434591797180474,0.022746195551007986,0.25233435332775117,0.0
3.996339835226536,7.8646095506846905,38.43698173761368,0.5645411778241396,0.4434591797180474,0.022746195551007986,0.25233435332775117,0.0
3.996339835226536,2.2407163558527827,4.910138711333275,0.5645411778241396,0.4434591797180474,0.022746195551007986,0.25233435332775117,0.0
3.996339835226536,2.2407163558527827,38.43698173761368,0.4010481731966138,0.4434591797180474,0.022746195551007986,0.25233435332775117,0.0
3.996339835226536,2.2407163558527827,38.43698173761368,0.5645411778241396,0.4874170586466789,0.022746195551007986,0.25233435332775117,0.0
3.996339835226536,2.2407163558527827,38.43698173761368,0.5645411778241396,0.4434591797180474,0.0034386361949145794,0.25233435332775117,0.0
3.996339835226536,2.2407163558527827,38.43698173761368,0.5645411778241396,0.4434591797180474,0.022746195551007986,0.0082899309694767,0.0
3.996339835226536,7.8646095506846905,4.910138711333275,0.4010481731966138,0.4874170586466789,0.0034386361949145794,0.0082899309694767,0.0
3.97489876113832,2.2407163558527827,4.910138711333275,0.4010481731966138,0.4874170586466789,0.0034386361949145794,0.0082899309694767,0.0
3.97489876113832,7.8646095506846905,38.43698173761368,0.4010481731966138,0.4874170586466789,0.0034386361949145794,0.0082899309694767,0.0
3.97489876113832,7.8646095506846905,4.910138711333275,0.5645411778241396,0.4874170586466789,0.0034386361949145794,0.0082899309694767,0.0
3.97489876113832,7.8646095506846905,4.910138711333275,0.4010481731966138,0.4434591797180474,0.0034386361949145794,0.0082899309694767,0.0
3.97489876113832,7.8646095506846905,4.910138711333275,0.4010481731966138,0.4874170586466789,0.022746195551007986,0.0082899309694767,0.0
3.97489876113832,7.8646095506846905,4.910138711333275,0.4010481731966138,0.4874170586466789,0.0034386361949145794,0.25233435332775117,0.0
3.97489876113832,7.8646095506846905,4.910138711333275,0.4010481731966138,0.4874170586466789,0.0034386361949145794,0.0082899309694767,0.0
