Parameter,S1,S1_conf,ST,ST_conf
n_tribes,0.02950053419262238,0.06232719156773334,0.5856250548520942,0.09621207976220346
n_heaps,0.02407799840977805,0.06191639411663881,0.6035407035331886,0.09285861275522572
vision_radius,0.022346506285441187,0.07073797269975685,0.5729081831854573,0.09317445180800643
trade_percentage,0.0075600683786636695,0.05825131576004646,0.5464644323689616,0.0844894622501839
spice_movement_bias,-0.0243808509614344,0.05320891521599838,0.49366789229252916,0.08145208090550583
tribe_movement_bias,0.033886071716423175,0.06319407909814052,0.5294866866384019,0.0916929765078974
spice_threshold,0.3447786045696427,0.0994558466510781,0.8568207087170605,0.09680075254607372
