Parameter,S1,S1_conf,ST,ST_conf
n_tribes,0.13694711378929778,0.06311830860798144,0.6245817036466818,0.17632880599693676
n_heaps,0.09212160251875193,0.08080112501482013,0.5672709926213556,0.22383290463119326
vision_radius,0.01227608855269988,0.052673558073153305,0.4729414915551775,0.15576930770101508
trade_percentage,0.050357421276119176,0.06516390846356268,0.5481983768591334,0.20706463743204284
spice_movement_bias,0.01897681257792152,0.054009657180467185,0.4890495154588094,0.13830015244683744
tribe_movement_bias,0.05522773083493252,0.0594101579147397,0.49996243939976626,0.1360676245990456
spice_threshold,0.29513808710053646,0.0852714674166959,0.8012703943498802,0.2278804711672518
