Parameter,S1,S1_conf,ST,ST_conf
n_tribes,0.19152359791881543,0.08030436194676159,0.9317712985155103,0.1758352548086458
n_heaps,0.03631923919374744,0.07755786841872703,0.7404595199605292,0.11243012479532809
vision_radius,-0.011203892100448769,0.07017240646794423,0.5981516249996545,0.08244164172745432
trade_percentage,0.012666708020410873,0.07671435909054329,0.8454840456008957,0.20893920668467106
spice_movement_bias,-0.017098286685484406,0.06434058779026439,0.6482797038192324,0.10278101647525255
tribe_movement_bias,-0.03453595372860421,0.071702554919496,0.8124430073094192,0.19104658290705698
spice_threshold,0.07795072170071123,0.08264855487048385,0.7515414026664129,0.11133595994545291
