n_tribes,n_heaps,vision_radius,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,result
3.38678496517241,6.495280719362199,10.720928465947509,0.2108880914747715,0.8942237992770969,0.3044060654938221,0.5555849350988865,4.660343270099367
2.7623731326311827,6.495280719362199,10.720928465947509,0.2108880914747715,0.8942237992770969,0.3044060654938221,0.5555849350988865,15.666666666666668
3.38678496517241,6.452070474624634,10.720928465947509,0.2108880914747715,0.8942237992770969,0.3044060654938221,0.5555849350988865,6.260082304526748
3.38678496517241,6.495280719362199,4.091274713166058,0.2108880914747715,0.8942237992770969,0.3044060654938221,0.5555849350988865,5.110905856595512
3.38678496517241,6.495280719362199,10.720928465947509,0.7919386709108949,0.8942237992770969,0.3044060654938221,0.5555849350988865,6.005291005291006
3.38678496517241,6.495280719362199,10.720928465947509,0.2108880914747715,0.8300291251391172,0.3044060654938221,0.5555849350988865,7.689814814814814
3.38678496517241,6.495280719362199,10.720928465947509,0.2108880914747715,0.8942237992770969,0.055466687772423,0.5555849350988865,6.222233688797156
3.38678496517241,6.495280719362199,10.720928465947509,0.2108880914747715,0.8942237992770969,0.3044060654938221,0.288323263823986,2.3414843414843416
2.7623731326311827,6.452070474624634,4.091274713166058,0.7919386709108949,0.8300291251391172,0.055466687772423,0.288323263823986,5.738636363636363
2.9948500394821167,3.23911177366972,7.482049748301506,0.7361609218642116,0.5013480422087013,0.2412376385182142,0.1791200220584869,6.0
3.1268112789839506,3.23911177366972,7.482049748301506,0.7361609218642116,0.5013480422087013,0.2412376385182142,0.1791200220584869,3.800925925925926
2.9948500394821167,1.0423774775117636,7.482049748301506,0.7361609218642116,0.5013480422087013,0.2412376385182142,0.1791200220584869,12.794117647058824
2.9948500394821167,3.23911177366972,11.337549325078726,0.7361609218642116,0.5013480422087013,0.2412376385182142,0.1791200220584869,5.405769230769231
2.9948500394821167,3.23911177366972,7.482049748301506,0.4845438757911324,0.5013480422087013,0.2412376385182142,0.1791200220584869,4.75974025974026
2.9948500394821167,3.23911177366972,7.482049748301506,0.7361609218642116,0.3640904305502772,0.2412376385182142,0.1791200220584869,4.366666666666667
2.9948500394821167,3.23911177366972,7.482049748301506,0.7361609218642116,0.5013480422087013,0.3914880454540252,0.1791200220584869,4.366666666666667
2.9948500394821167,3.23911177366972,7.482049748301506,0.7361609218642116,0.5013480422087013,0.2412376385182142,0.4264982812106609,14.45
3.1268112789839506,1.0423774775117636,11.337549325078726,0.4845438757911324,0.3640904305502772,0.3914880454540252,0.4264982812106609,5.878787878787879
2.4997590128332376,8.77560460101813,8.612995123490691,0.2568491073325276,0.3710876440629362,0.09567607101053,0.62741294875741,17.432692307692307
3.5132810827344656,8.77560460101813,8.612995123490691,0.2568491073325276,0.3710876440629362,0.09567607101053,0.62741294875741,2.674074074074074
2.4997590128332376,3.5828621722757816,8.612995123490691,0.2568491073325276,0.3710876440629362,0.09567607101053,0.62741294875741,12.529545454545454
2.4997590128332376,8.77560460101813,9.400591193698348,0.2568491073325276,0.3710876440629362,0.09567607101053,0.62741294875741,12.134502923976608
2.4997590128332376,8.77560460101813,8.612995123490691,0.0264623742550611,0.3710876440629362,0.09567607101053,0.62741294875741,16.576797385620914
2.4997590128332376,8.77560460101813,8.612995123490691,0.2568491073325276,0.5064242337830365,0.09567607101053,0.62741294875741,9.4
2.4997590128332376,8.77560460101813,8.612995123490691,0.2568491073325276,0.3710876440629362,0.1471934434957802,0.62741294875741,8.104166666666668
2.4997590128332376,8.77560460101813,8.612995123490691,0.2568491073325276,0.3710876440629362,0.09567607101053,0.1184526726603508,3.44331983805668
3.5132810827344656,3.5828621722757816,9.400591193698348,0.0264623742550611,0.5064242337830365,0.1471934434957802,0.1184526726603508,2.4169859514687104
3.884187459945679,5.4587877579033375,3.9134096950292583,0.7823651526123285,0.6747510997578501,0.4075019182637334,0.201143479347229,2.6559670781893003
2.375888174399733,5.4587877579033375,3.9134096950292583,0.7823651526123285,0.6747510997578501,0.4075019182637334,0.201143479347229,5.997058823529412
3.884187459945679,8.42998787946999,3.9134096950292583,0.7823651526123285,0.6747510997578501,0.4075019182637334,0.201143479347229,2.179337231968811
3.884187459945679,5.4587877579033375,5.002339513972402,0.7823651526123285,0.6747510997578501,0.4075019182637334,0.201143479347229,3.7585858585858585
3.884187459945679,5.4587877579033375,3.9134096950292583,0.6892292257398367,0.6747510997578501,0.4075019182637334,0.201143479347229,2.8506659368728333
3.884187459945679,5.4587877579033375,3.9134096950292583,0.7823651526123285,0.731609587650746,0.4075019182637334,0.201143479347229,5.2988888888888885
3.884187459945679,5.4587877579033375,3.9134096950292583,0.7823651526123285,0.6747510997578501,0.3111252281814813,0.201143479347229,3.088888888888889
3.884187459945679,5.4587877579033375,3.9134096950292583,0.7823651526123285,0.6747510997578501,0.4075019182637334,0.7558399550616741,5.8338820301783265
2.375888174399733,8.42998787946999,5.002339513972402,0.6892292257398367,0.731609587650746,0.3111252281814813,0.7558399550616741,14.358870967741936
3.506759600713849,9.63875586539507,5.39364402089268,0.9701089300215244,0.764616229198873,0.3551757950335741,0.7548293247818947,4.935185185185186
3.8788877800107,9.63875586539507,5.39364402089268,0.9701089300215244,0.764616229198873,0.3551757950335741,0.7548293247818947,7.027609427609428
3.506759600713849,5.182293934747577,5.39364402089268,0.9701089300215244,0.764616229198873,0.3551757950335741,0.7548293247818947,7.039467068878833
3.506759600713849,9.63875586539507,11.951616085134448,0.9701089300215244,0.764616229198873,0.3551757950335741,0.7548293247818947,16.566666666666666
3.506759600713849,9.63875586539507,5.39364402089268,0.2109428187832236,0.764616229198873,0.3551757950335741,0.7548293247818947,11.589506172839506
3.506759600713849,9.63875586539507,5.39364402089268,0.9701089300215244,0.7866595825180411,0.3551757950335741,0.7548293247818947,5.285390946502058
3.506759600713849,9.63875586539507,5.39364402089268,0.9701089300215244,0.764616229198873,0.226957369595766,0.7548293247818947,7.410774410774411
3.506759600713849,9.63875586539507,5.39364402089268,0.9701089300215244,0.764616229198873,0.3551757950335741,0.5008991934359074,5.819497658578118
3.8788877800107,5.182293934747577,11.951616085134448,0.2109428187832236,0.7866595825180411,0.226957369595766,0.5008991934359074,22.51262626262626
2.1096319928765297,4.033101758919656,12.811012680642309,0.4445919273421168,0.4561222119256853,0.1670072451233863,0.3783642761409282,10.162037037037038
2.014200009405613,4.033101758919656,12.811012680642309,0.4445919273421168,0.4561222119256853,0.1670072451233863,0.3783642761409282,6.657407407407407
2.1096319928765297,9.326380170881748,12.811012680642309,0.4445919273421168,0.4561222119256853,0.1670072451233863,0.3783642761409282,30.044871794871792
2.1096319928765297,4.033101758919656,2.6227005068212748,0.4445919273421168,0.4561222119256853,0.1670072451233863,0.3783642761409282,15.097222222222221
2.1096319928765297,4.033101758919656,12.811012680642309,0.5027955984696746,0.4561222119256853,0.1670072451233863,0.3783642761409282,7.661931818181818
2.1096319928765297,4.033101758919656,12.811012680642309,0.4445919273421168,0.5826335940510035,0.1670072451233863,0.3783642761409282,5.371621621621622
2.1096319928765297,4.033101758919656,12.811012680642309,0.4445919273421168,0.4561222119256853,0.3127822750248015,0.3783642761409282,14.080409356725147
2.1096319928765297,4.033101758919656,12.811012680642309,0.4445919273421168,0.4561222119256853,0.1670072451233863,0.363872018456459,15.796052631578947
2.014200009405613,9.326380170881748,2.6227005068212748,0.5027955984696746,0.5826335940510035,0.3127822750248015,0.363872018456459,8.375
2.614480810239911,7.358174357563257,3.285039291717112,0.548417148180306,0.5878484313376248,0.060538844205439,0.4266564324498176,12.783333333333333
2.627720534801483,7.358174357563257,3.285039291717112,0.548417148180306,0.5878484313376248,0.060538844205439,0.4266564324498176,21.68888888888889
2.614480810239911,6.786169061437249,3.285039291717112,0.548417148180306,0.5878484313376248,0.060538844205439,0.4266564324498176,25.3
2.614480810239911,7.358174357563257,7.286816430278122,0.548417148180306,0.5878484313376248,0.060538844205439,0.4266564324498176,23.97692307692308
2.614480810239911,7.358174357563257,3.285039291717112,0.978425733745098,0.5878484313376248,0.060538844205439,0.4266564324498176,12.155539772727273
2.614480810239911,7.358174357563257,3.285039291717112,0.548417148180306,0.462210841011256,0.060538844205439,0.4266564324498176,14.261961722488039
2.614480810239911,7.358174357563257,3.285039291717112,0.548417148180306,0.5878484313376248,0.0684285443276166,0.4266564324498176,8.132352941176471
2.614480810239911,7.358174357563257,3.285039291717112,0.548417148180306,0.5878484313376248,0.060538844205439,0.6810240246355534,19.895833333333336
2.627720534801483,6.786169061437249,7.286816430278122,0.978425733745098,0.462210841011256,0.0684285443276166,0.6810240246355534,23.179900744416877
3.0034898295998573,1.8136831326410172,9.24170124065131,0.023145267739892,0.9828150344081223,0.4973645759746432,0.0003871135413646,3.111111111111111
3.265352100133896,1.8136831326410172,9.24170124065131,0.023145267739892,0.9828150344081223,0.4973645759746432,0.0003871135413646,14.34074074074074
3.0034898295998573,3.2046522609889507,9.24170124065131,0.023145267739892,0.9828150344081223,0.4973645759746432,0.0003871135413646,3.0555555555555554
3.0034898295998573,1.8136831326410172,8.313364643603563,0.023145267739892,0.9828150344081223,0.4973645759746432,0.0003871135413646,9.313131313131313
3.0034898295998573,1.8136831326410172,9.24170124065131,0.3000099956989288,0.9828150344081223,0.4973645759746432,0.0003871135413646,8.518518518518519
