Parameter,S1,S1_conf,ST,ST_conf
n_tribes,0.0360690842475904,0.058767241160288225,0.49900111249159795,0.0537321288437772
n_heaps,0.04027439515482223,0.06096345255511032,0.5157400317220243,0.054191492238263986
vision_radius,0.042592055489824455,0.06474739527042861,0.4284365640405668,0.04500109747037649
trade_percentage,0.012811510365830404,0.05547391516164632,0.4117788336770543,0.042903914016409084
spice_movement_bias,0.02769707217101227,0.05720560495812933,0.4091286939922469,0.04957520640351553
tribe_movement_bias,0.04626655457881321,0.047924273661483066,0.38888457922713887,0.04433773671070021
spice_threshold,0.4544355683882763,0.08830606596530159,0.9112505713845639,0.0669677510363982
