Parameter,S1,S1_conf,ST,ST_conf
n_tribes,-0.005149882322250384,244.87235814823973,2.3668817409430445,539.464225049695
n_heaps,0.3041837012495903,98.91139342727266,1.336044700240328,78.15509423153841
vision_radius,0.0,0.0,0.0,0.0
trade_percentage,0.0,0.0,0.0,0.0
spice_movement_bias,-0.03889196825820264,17.622258777272243,0.006426924590035082,2.912090422261562
tribe_movement_bias,-0.03316860833967386,15.028959078728196,0.004674529008399627,2.1180661081741556
spice_threshold,-0.009138010615964368,4.140504967886835,0.00035480250338105964,0.16076382372564435
