Parameter,S1,S1_conf,ST,ST_conf
n_tribes,-0.005149882322250384,1986.6693499686996,2.3668817409430445,4466.461717458994
n_heaps,0.3041837012495903,136.47441897778012,1.336044700240328,85.21159485151037
vision_radius,0.0,0.0,0.0,0.0
trade_percentage,0.0,0.0,0.0,0.0
spice_movement_bias,-0.03889196825820264,145.8577918542753,0.006426924590035082,24.10310074545409
tribe_movement_bias,-0.03316860833967386,124.39329218787424,0.004674529008399627,17.531035575195503
spice_threshold,-0.009138010615964368,34.27057333629239,0.00035480250338105964,1.33062717072993
