Parameter,S1,S1_conf,ST,ST_conf
n_tribes,-0.005149882322250384,461.27687944814795,2.3668817409430445,1026.030489655876
n_heaps,0.3041837012495903,128.56966909929946,1.336044700240328,100.66625714301323
vision_radius,0.0,0.0,0.0,0.0
trade_percentage,0.0,0.0,0.0,0.0
spice_movement_bias,-0.03889196825820264,33.51090299877112,0.006426924590035082,5.537699842991589
tribe_movement_bias,-0.03316860833967386,28.579423116252684,0.004674529008399627,4.02776447634232
spice_threshold,-0.009138010615964368,7.873681921169878,0.00035480250338105964,0.30571227960457387
