width,height,n_tribes,n_agents,n_heaps,vision_radius,step_count,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,result
62.421632558107376,154.065913092345,5.374479826539755,66.13461195491254,1.5190576435998082,6.695430517196655,427.1553035825491,0.6368788545951247,0.3755875788629055,0.7575124418362975,0.34506284818053246,0.3380632922053337,0
177.38311607390642,154.065913092345,5.374479826539755,66.13461195491254,1.5190576435998082,6.695430517196655,427.1553035825491,0.6368788545951247,0.3755875788629055,0.7575124418362975,0.34506284818053246,0.3380632922053337,0
62.421632558107376,131.89976267516613,5.374479826539755,66.13461195491254,1.5190576435998082,6.695430517196655,427.1553035825491,0.6368788545951247,0.3755875788629055,0.7575124418362975,0.34506284818053246,0.3380632922053337,5
62.421632558107376,154.065913092345,2.1316953049972653,66.13461195491254,1.5190576435998082,6.695430517196655,427.1553035825491,0.6368788545951247,0.3755875788629055,0.7575124418362975,0.34506284818053246,0.3380632922053337,0
62.421632558107376,154.065913092345,5.374479826539755,98.65846273489296,1.5190576435998082,6.695430517196655,427.1553035825491,0.6368788545951247,0.3755875788629055,0.7575124418362975,0.34506284818053246,0.3380632922053337,0
62.421632558107376,154.065913092345,5.374479826539755,66.13461195491254,4.526580507867038,6.695430517196655,427.1553035825491,0.6368788545951247,0.3755875788629055,0.7575124418362975,0.34506284818053246,0.3380632922053337,0
62.421632558107376,154.065913092345,5.374479826539755,66.13461195491254,1.5190576435998082,5.4154581297189,427.1553035825491,0.6368788545951247,0.3755875788629055,0.7575124418362975,0.34506284818053246,0.3380632922053337,1
62.421632558107376,154.065913092345,5.374479826539755,66.13461195491254,1.5190576435998082,6.695430517196655,393.8340114429593,0.6368788545951247,0.3755875788629055,0.7575124418362975,0.34506284818053246,0.3380632922053337,0
62.421632558107376,154.065913092345,5.374479826539755,66.13461195491254,1.5190576435998082,6.695430517196655,427.1553035825491,0.4637093832716346,0.3755875788629055,0.7575124418362975,0.34506284818053246,0.3380632922053337,0
62.421632558107376,154.065913092345,5.374479826539755,66.13461195491254,1.5190576435998082,6.695430517196655,427.1553035825491,0.6368788545951247,0.532290224917233,0.7575124418362975,0.34506284818053246,0.3380632922053337,0
62.421632558107376,154.065913092345,5.374479826539755,66.13461195491254,1.5190576435998082,6.695430517196655,427.1553035825491,0.6368788545951247,0.3755875788629055,0.6663581933826208,0.34506284818053246,0.3380632922053337,0
62.421632558107376,154.065913092345,5.374479826539755,66.13461195491254,1.5190576435998082,6.695430517196655,427.1553035825491,0.6368788545951247,0.3755875788629055,0.7575124418362975,0.4345524339005351,0.3380632922053337,0
62.421632558107376,154.065913092345,5.374479826539755,66.13461195491254,1.5190576435998082,6.695430517196655,427.1553035825491,0.6368788545951247,0.3755875788629055,0.7575124418362975,0.34506284818053246,0.6964733991771936,0
62.421632558107376,131.89976267516613,2.1316953049972653,98.65846273489296,4.526580507867038,5.4154581297189,393.8340114429593,0.4637093832716346,0.532290224917233,0.6663581933826208,0.4345524339005351,0.6964733991771936,2
177.38311607390642,154.065913092345,2.1316953049972653,98.65846273489296,4.526580507867038,5.4154581297189,393.8340114429593,0.4637093832716346,0.532290224917233,0.6663581933826208,0.4345524339005351,0.6964733991771936,0
177.38311607390642,131.89976267516613,5.374479826539755,98.65846273489296,4.526580507867038,5.4154581297189,393.8340114429593,0.4637093832716346,0.532290224917233,0.6663581933826208,0.4345524339005351,0.6964733991771936,0
177.38311607390642,131.89976267516613,2.1316953049972653,66.13461195491254,4.526580507867038,5.4154581297189,393.8340114429593,0.4637093832716346,0.532290224917233,0.6663581933826208,0.4345524339005351,0.6964733991771936,0
177.38311607390642,131.89976267516613,2.1316953049972653,98.65846273489296,1.5190576435998082,5.4154581297189,393.8340114429593,0.4637093832716346,0.532290224917233,0.6663581933826208,0.4345524339005351,0.6964733991771936,1
177.38311607390642,131.89976267516613,2.1316953049972653,98.65846273489296,4.526580507867038,6.695430517196655,393.8340114429593,0.4637093832716346,0.532290224917233,0.6663581933826208,0.4345524339005351,0.6964733991771936,0
177.38311607390642,131.89976267516613,2.1316953049972653,98.65846273489296,4.526580507867038,5.4154581297189,427.1553035825491,0.4637093832716346,0.532290224917233,0.6663581933826208,0.4345524339005351,0.6964733991771936,2
177.38311607390642,131.89976267516613,2.1316953049972653,98.65846273489296,4.526580507867038,5.4154581297189,393.8340114429593,0.6368788545951247,0.532290224917233,0.6663581933826208,0.4345524339005351,0.6964733991771936,0
177.38311607390642,131.89976267516613,2.1316953049972653,98.65846273489296,4.526580507867038,5.4154581297189,393.8340114429593,0.4637093832716346,0.3755875788629055,0.6663581933826208,0.4345524339005351,0.6964733991771936,0
177.38311607390642,131.89976267516613,2.1316953049972653,98.65846273489296,4.526580507867038,5.4154581297189,393.8340114429593,0.4637093832716346,0.532290224917233,0.7575124418362975,0.4345524339005351,0.6964733991771936,10
177.38311607390642,131.89976267516613,2.1316953049972653,98.65846273489296,4.526580507867038,5.4154581297189,393.8340114429593,0.4637093832716346,0.532290224917233,0.6663581933826208,0.34506284818053246,0.6964733991771936,0
177.38311607390642,131.89976267516613,2.1316953049972653,98.65846273489296,4.526580507867038,5.4154581297189,393.8340114429593,0.4637093832716346,0.532290224917233,0.6663581933826208,0.4345524339005351,0.3380632922053337,0
177.38311607390642,131.89976267516613,2.1316953049972653,98.65846273489296,4.526580507867038,5.4154581297189,393.8340114429593,0.4637093832716346,0.532290224917233,0.6663581933826208,0.4345524339005351,0.6964733991771936,12
161.07324147596955,78.45694617368281,9.484468187205493,50.9527329262346,7.283709278330207,2.1319555044174194,57.11224055849016,0.2828342355787754,0.9845139691606164,0.20524627342820168,0.5502497246488929,0.7886322783306241,21
45.32145209610462,78.45694617368281,9.484468187205493,50.9527329262346,7.283709278330207,2.1319555044174194,57.11224055849016,0.2828342355787754,0.9845139691606164,0.20524627342820168,0.5502497246488929,0.7886322783306241,17
161.07324147596955,31.682474948465824,9.484468187205493,50.9527329262346,7.283709278330207,2.1319555044174194,57.11224055849016,0.2828342355787754,0.9845139691606164,0.20524627342820168,0.5502497246488929,0.7886322783306241,18
161.07324147596955,78.45694617368281,8.48529393132776,50.9527329262346,7.283709278330207,2.1319555044174194,57.11224055849016,0.2828342355787754,0.9845139691606164,0.20524627342820168,0.5502497246488929,0.7886322783306241,25
161.07324147596955,78.45694617368281,9.484468187205493,11.093614483252168,7.283709278330207,2.1319555044174194,57.11224055849016,0.2828342355787754,0.9845139691606164,0.20524627342820168,0.5502497246488929,0.7886322783306241,7
161.07324147596955,78.45694617368281,9.484468187205493,50.9527329262346,8.776502043008804,2.1319555044174194,57.11224055849016,0.2828342355787754,0.9845139691606164,0.20524627342820168,0.5502497246488929,0.7886322783306241,19
161.07324147596955,78.45694617368281,9.484468187205493,50.9527329262346,7.283709278330207,6.523592500016093,57.11224055849016,0.2828342355787754,0.9845139691606164,0.20524627342820168,0.5502497246488929,0.7886322783306241,23
161.07324147596955,78.45694617368281,9.484468187205493,50.9527329262346,7.283709278330207,2.1319555044174194,246.30869515240192,0.2828342355787754,0.9845139691606164,0.20524627342820168,0.5502497246488929,0.7886322783306241,1
161.07324147596955,78.45694617368281,9.484468187205493,50.9527329262346,7.283709278330207,2.1319555044174194,57.11224055849016,0.5764632830396295,0.9845139691606164,0.20524627342820168,0.5502497246488929,0.7886322783306241,24
161.07324147596955,78.45694617368281,9.484468187205493,50.9527329262346,7.283709278330207,2.1319555044174194,57.11224055849016,0.2828342355787754,0.16361631732434034,0.20524627342820168,0.5502497246488929,0.7886322783306241,13
161.07324147596955,78.45694617368281,9.484468187205493,50.9527329262346,7.283709278330207,2.1319555044174194,57.11224055849016,0.2828342355787754,0.9845139691606164,0.4468830870464444,0.5502497246488929,0.7886322783306241,21
