Parameter,S1,S1_conf,ST,ST_conf
n_tribes,-0.06961081863414728,0.19626212334889345,0.640703034543892,1.0931260426327496
n_heaps,0.3615651179562023,0.6059636178385511,0.3823366159003498,0.4262298590883194
vision_radius,0.0,0.0,0.0,0.0
trade_percentage,0.0,0.0,0.0,0.0
spice_movement_bias,0.0,0.0,0.0,0.0
tribe_movement_bias,0.0,0.0,0.0,0.0
spice_threshold,0.0,0.0,0.0,0.0
