Parameter,S1,S1_conf,ST,ST_conf
n_tribes,0.24435437582116015,0.07034131040177174,0.7067483017893991,0.09168052076051729
n_heaps,0.05267901198788816,0.06008538734831691,0.5058220385478315,0.058709919145981816
vision_radius,0.04770054166327744,0.068832151552612,0.492270415284791,0.06807624345486388
trade_percentage,0.024003417348442795,0.06239625690013148,0.4907974561564624,0.07399207406194275
spice_movement_bias,0.03754441289458387,0.06290476848050483,0.5083379336833287,0.0916837126208719
tribe_movement_bias,0.038439851769647315,0.059452834608521514,0.5120037725132908,0.08630651628318588
spice_threshold,0.32734170659898,0.07712205554369508,0.8148407265495464,0.0943256809640731
