Parameter,S1,S1_conf,ST,ST_conf,S2_n_tribes_n_agents,S2_conf_n_tribes_n_agents,S2_n_tribes_n_heaps,S2_conf_n_tribes_n_heaps,S2_n_tribes_vision_radius,S2_conf_n_tribes_vision_radius,S2_n_tribes_alpha,S2_conf_n_tribes_alpha,S2_n_tribes_trade_percentage,S2_conf_n_tribes_trade_percentage,S2_n_tribes_spice_movement_bias,S2_conf_n_tribes_spice_movement_bias,S2_n_tribes_tribe_movement_bias,S2_conf_n_tribes_tribe_movement_bias,S2_n_tribes_spice_threshold,S2_conf_n_tribes_spice_threshold,S2_n_agents_n_heaps,S2_conf_n_agents_n_heaps,S2_n_agents_vision_radius,S2_conf_n_agents_vision_radius,S2_n_agents_alpha,S2_conf_n_agents_alpha,S2_n_agents_trade_percentage,S2_conf_n_agents_trade_percentage,S2_n_agents_spice_movement_bias,S2_conf_n_agents_spice_movement_bias,S2_n_agents_tribe_movement_bias,S2_conf_n_agents_tribe_movement_bias,S2_n_agents_spice_threshold,S2_conf_n_agents_spice_threshold,S2_n_heaps_vision_radius,S2_conf_n_heaps_vision_radius,S2_n_heaps_alpha,S2_conf_n_heaps_alpha,S2_n_heaps_trade_percentage,S2_conf_n_heaps_trade_percentage,S2_n_heaps_spice_movement_bias,S2_conf_n_heaps_spice_movement_bias,S2_n_heaps_tribe_movement_bias,S2_conf_n_heaps_tribe_movement_bias,S2_n_heaps_spice_threshold,S2_conf_n_heaps_spice_threshold,S2_vision_radius_alpha,S2_conf_vision_radius_alpha,S2_vision_radius_trade_percentage,S2_conf_vision_radius_trade_percentage,S2_vision_radius_spice_movement_bias,S2_conf_vision_radius_spice_movement_bias,S2_vision_radius_tribe_movement_bias,S2_conf_vision_radius_tribe_movement_bias,S2_vision_radius_spice_threshold,S2_conf_vision_radius_spice_threshold,S2_alpha_trade_percentage,S2_conf_alpha_trade_percentage,S2_alpha_spice_movement_bias,S2_conf_alpha_spice_movement_bias,S2_alpha_tribe_movement_bias,S2_conf_alpha_tribe_movement_bias,S2_alpha_spice_threshold,S2_conf_alpha_spice_threshold,S2_trade_percentage_spice_movement_bias,S2_conf_trade_percentage_spice_movement_bias,S2_trade_percentage_tribe_movement_bias,S2_conf_trade_percentage_tribe_movement_bias,S2_trade_percentage_spice_threshold,S2_conf_trade_percentage_spice_threshold,S2_spice_movement_bias_tribe_movement_bias,S2_conf_spice_movement_bias_tribe_movement_bias,S2_spice_movement_bias_spice_threshold,S2_conf_spice_movement_bias_spice_threshold,S2_tribe_movement_bias_spice_threshold,S2_conf_tribe_movement_bias_spice_threshold
n_tribes,0.1967163856790834,0.044378567609212716,0.28745020709579144,0.027916064683065293,0.07443849271450431,0.0849543530684293,-0.0435066581314382,0.07253266530533235,-0.033223243861715934,0.07406262705030527,-0.03387677876144574,0.07359298145608538,-0.038435452674183634,0.0733519345549584,-0.038400262096944957,0.07174450908417873,-0.03870804998339655,0.07265172078694006,-0.04104484007060362,0.07318052886308718,-0.01107007716468231,0.08239484287639619,0.001765039900919002,0.08177487935366556,0.005495769594383547,0.08731626481810112,-0.009296462985007473,0.08606154992659969,-0.002256772302693043,0.08571730227830483,-0.012308282768724976,0.0829562979753539,-0.004449461998358091,0.08411501026140163,-0.014034286059580969,0.022995282108606123,-0.017219023070179012,0.022354615990075717,-0.01682092347577322,0.022334958774646287,-0.014450384953547118,0.022230091063911637,-0.017825197658118287,0.021742430067772316,-0.01615431010253862,0.02260343385475411,-0.029289143475524776,0.023678158294702746,-0.02915533233124556,0.023753014446966824,-0.030110245517855273,0.023978880290185935,-0.028275685920444334,0.02207220662124791,-0.03447048476385336,0.02282332897378079,-0.0019467765569424998,0.025223175815371493,0.004291114501527889,0.02352270839324086,0.0009746026162056392,0.024126255591583108,-0.0008849650680117505,0.023543516009942665,-0.017494629059983315,0.025615490319407516,-0.016110909434196907,0.025200700412435422,-0.018783520652411265,0.024880138809759478,-0.024466290903507614,0.024264219901794698,-0.02724796037263761,0.024419088529653164,-0.025534285011219418,0.023611402029299646
n_agents,0.706428377152206,0.07210890697330974,0.8355862269328881,0.0808729401576868,0.07443849271450431,0.0849543530684293,-0.0435066581314382,0.07253266530533235,-0.033223243861715934,0.07406262705030527,-0.03387677876144574,0.07359298145608538,-0.038435452674183634,0.0733519345549584,-0.038400262096944957,0.07174450908417873,-0.03870804998339655,0.07265172078694006,-0.04104484007060362,0.07318052886308718,-0.01107007716468231,0.08239484287639619,0.001765039900919002,0.08177487935366556,0.005495769594383547,0.08731626481810112,-0.009296462985007473,0.08606154992659969,-0.002256772302693043,0.08571730227830483,-0.012308282768724976,0.0829562979753539,-0.004449461998358091,0.08411501026140163,-0.014034286059580969,0.022995282108606123,-0.017219023070179012,0.022354615990075717,-0.01682092347577322,0.022334958774646287,-0.014450384953547118,0.022230091063911637,-0.017825197658118287,0.021742430067772316,-0.01615431010253862,0.02260343385475411,-0.029289143475524776,0.023678158294702746,-0.02915533233124556,0.023753014446966824,-0.030110245517855273,0.023978880290185935,-0.028275685920444334,0.02207220662124791,-0.03447048476385336,0.02282332897378079,-0.0019467765569424998,0.025223175815371493,0.004291114501527889,0.02352270839324086,0.0009746026162056392,0.024126255591583108,-0.0008849650680117505,0.023543516009942665,-0.017494629059983315,0.025615490319407516,-0.016110909434196907,0.025200700412435422,-0.018783520652411265,0.024880138809759478,-0.024466290903507614,0.024264219901794698,-0.02724796037263761,0.024419088529653164,-0.025534285011219418,0.023611402029299646
n_heaps,0.01568297542032557,0.015883778151742512,0.04002190967441105,0.007444877875000003,0.07443849271450431,0.0849543530684293,-0.0435066581314382,0.07253266530533235,-0.033223243861715934,0.07406262705030527,-0.03387677876144574,0.07359298145608538,-0.038435452674183634,0.0733519345549584,-0.038400262096944957,0.07174450908417873,-0.03870804998339655,0.07265172078694006,-0.04104484007060362,0.07318052886308718,-0.01107007716468231,0.08239484287639619,0.001765039900919002,0.08177487935366556,0.005495769594383547,0.08731626481810112,-0.009296462985007473,0.08606154992659969,-0.002256772302693043,0.08571730227830483,-0.012308282768724976,0.0829562979753539,-0.004449461998358091,0.08411501026140163,-0.014034286059580969,0.022995282108606123,-0.017219023070179012,0.022354615990075717,-0.01682092347577322,0.022334958774646287,-0.014450384953547118,0.022230091063911637,-0.017825197658118287,0.021742430067772316,-0.01615431010253862,0.02260343385475411,-0.029289143475524776,0.023678158294702746,-0.02915533233124556,0.023753014446966824,-0.030110245517855273,0.023978880290185935,-0.028275685920444334,0.02207220662124791,-0.03447048476385336,0.02282332897378079,-0.0019467765569424998,0.025223175815371493,0.004291114501527889,0.02352270839324086,0.0009746026162056392,0.024126255591583108,-0.0008849650680117505,0.023543516009942665,-0.017494629059983315,0.025615490319407516,-0.016110909434196907,0.025200700412435422,-0.018783520652411265,0.024880138809759478,-0.024466290903507614,0.024264219901794698,-0.02724796037263761,0.024419088529653164,-0.025534285011219418,0.023611402029299646
vision_radius,0.014375485845062791,0.014718328490200985,0.03358814341972599,0.007910860449783194,0.07443849271450431,0.0849543530684293,-0.0435066581314382,0.07253266530533235,-0.033223243861715934,0.07406262705030527,-0.03387677876144574,0.07359298145608538,-0.038435452674183634,0.0733519345549584,-0.038400262096944957,0.07174450908417873,-0.03870804998339655,0.07265172078694006,-0.04104484007060362,0.07318052886308718,-0.01107007716468231,0.08239484287639619,0.001765039900919002,0.08177487935366556,0.005495769594383547,0.08731626481810112,-0.009296462985007473,0.08606154992659969,-0.002256772302693043,0.08571730227830483,-0.012308282768724976,0.0829562979753539,-0.004449461998358091,0.08411501026140163,-0.014034286059580969,0.022995282108606123,-0.017219023070179012,0.022354615990075717,-0.01682092347577322,0.022334958774646287,-0.014450384953547118,0.022230091063911637,-0.017825197658118287,0.021742430067772316,-0.01615431010253862,0.02260343385475411,-0.029289143475524776,0.023678158294702746,-0.02915533233124556,0.023753014446966824,-0.030110245517855273,0.023978880290185935,-0.028275685920444334,0.02207220662124791,-0.03447048476385336,0.02282332897378079,-0.0019467765569424998,0.025223175815371493,0.004291114501527889,0.02352270839324086,0.0009746026162056392,0.024126255591583108,-0.0008849650680117505,0.023543516009942665,-0.017494629059983315,0.025615490319407516,-0.016110909434196907,0.025200700412435422,-0.018783520652411265,0.024880138809759478,-0.024466290903507614,0.024264219901794698,-0.02724796037263761,0.024419088529653164,-0.025534285011219418,0.023611402029299646
alpha,-0.002396543139923844,0.015788674874928868,0.03209826936146025,0.005524811173914274,0.07443849271450431,0.0849543530684293,-0.0435066581314382,0.07253266530533235,-0.033223243861715934,0.07406262705030527,-0.03387677876144574,0.07359298145608538,-0.038435452674183634,0.0733519345549584,-0.038400262096944957,0.07174450908417873,-0.03870804998339655,0.07265172078694006,-0.04104484007060362,0.07318052886308718,-0.01107007716468231,0.08239484287639619,0.001765039900919002,0.08177487935366556,0.005495769594383547,0.08731626481810112,-0.009296462985007473,0.08606154992659969,-0.002256772302693043,0.08571730227830483,-0.012308282768724976,0.0829562979753539,-0.004449461998358091,0.08411501026140163,-0.014034286059580969,0.022995282108606123,-0.017219023070179012,0.022354615990075717,-0.01682092347577322,0.022334958774646287,-0.014450384953547118,0.022230091063911637,-0.017825197658118287,0.021742430067772316,-0.01615431010253862,0.02260343385475411,-0.029289143475524776,0.023678158294702746,-0.02915533233124556,0.023753014446966824,-0.030110245517855273,0.023978880290185935,-0.028275685920444334,0.02207220662124791,-0.03447048476385336,0.02282332897378079,-0.0019467765569424998,0.025223175815371493,0.004291114501527889,0.02352270839324086,0.0009746026162056392,0.024126255591583108,-0.0008849650680117505,0.023543516009942665,-0.017494629059983315,0.025615490319407516,-0.016110909434196907,0.025200700412435422,-0.018783520652411265,0.024880138809759478,-0.024466290903507614,0.024264219901794698,-0.02724796037263761,0.024419088529653164,-0.025534285011219418,0.023611402029299646
trade_percentage,0.01596557833866225,0.020288316929079057,0.0396170656002536,0.011801331569214672,0.07443849271450431,0.0849543530684293,-0.0435066581314382,0.07253266530533235,-0.033223243861715934,0.07406262705030527,-0.03387677876144574,0.07359298145608538,-0.038435452674183634,0.0733519345549584,-0.038400262096944957,0.07174450908417873,-0.03870804998339655,0.07265172078694006,-0.04104484007060362,0.07318052886308718,-0.01107007716468231,0.08239484287639619,0.001765039900919002,0.08177487935366556,0.005495769594383547,0.08731626481810112,-0.009296462985007473,0.08606154992659969,-0.002256772302693043,0.08571730227830483,-0.012308282768724976,0.0829562979753539,-0.004449461998358091,0.08411501026140163,-0.014034286059580969,0.022995282108606123,-0.017219023070179012,0.022354615990075717,-0.01682092347577322,0.022334958774646287,-0.014450384953547118,0.022230091063911637,-0.017825197658118287,0.021742430067772316,-0.01615431010253862,0.02260343385475411,-0.029289143475524776,0.023678158294702746,-0.02915533233124556,0.023753014446966824,-0.030110245517855273,0.023978880290185935,-0.028275685920444334,0.02207220662124791,-0.03447048476385336,0.02282332897378079,-0.0019467765569424998,0.025223175815371493,0.004291114501527889,0.02352270839324086,0.0009746026162056392,0.024126255591583108,-0.0008849650680117505,0.023543516009942665,-0.017494629059983315,0.025615490319407516,-0.016110909434196907,0.025200700412435422,-0.018783520652411265,0.024880138809759478,-0.024466290903507614,0.024264219901794698,-0.02724796037263761,0.024419088529653164,-0.025534285011219418,0.023611402029299646
spice_movement_bias,0.012051722194969737,0.016438530727972772,0.03616774732001664,0.007274713515775241,0.07443849271450431,0.0849543530684293,-0.0435066581314382,0.07253266530533235,-0.033223243861715934,0.07406262705030527,-0.03387677876144574,0.07359298145608538,-0.038435452674183634,0.0733519345549584,-0.038400262096944957,0.07174450908417873,-0.03870804998339655,0.07265172078694006,-0.04104484007060362,0.07318052886308718,-0.01107007716468231,0.08239484287639619,0.001765039900919002,0.08177487935366556,0.005495769594383547,0.08731626481810112,-0.009296462985007473,0.08606154992659969,-0.002256772302693043,0.08571730227830483,-0.012308282768724976,0.0829562979753539,-0.004449461998358091,0.08411501026140163,-0.014034286059580969,0.022995282108606123,-0.017219023070179012,0.022354615990075717,-0.01682092347577322,0.022334958774646287,-0.014450384953547118,0.022230091063911637,-0.017825197658118287,0.021742430067772316,-0.01615431010253862,0.02260343385475411,-0.029289143475524776,0.023678158294702746,-0.02915533233124556,0.023753014446966824,-0.030110245517855273,0.023978880290185935,-0.028275685920444334,0.02207220662124791,-0.03447048476385336,0.02282332897378079,-0.0019467765569424998,0.025223175815371493,0.004291114501527889,0.02352270839324086,0.0009746026162056392,0.024126255591583108,-0.0008849650680117505,0.023543516009942665,-0.017494629059983315,0.025615490319407516,-0.016110909434196907,0.025200700412435422,-0.018783520652411265,0.024880138809759478,-0.024466290903507614,0.024264219901794698,-0.02724796037263761,0.024419088529653164,-0.025534285011219418,0.023611402029299646
tribe_movement_bias,0.0057849851462362665,0.015664114625206484,0.03513835505650589,0.007254878465144195,0.07443849271450431,0.0849543530684293,-0.0435066581314382,0.07253266530533235,-0.033223243861715934,0.07406262705030527,-0.03387677876144574,0.07359298145608538,-0.038435452674183634,0.0733519345549584,-0.038400262096944957,0.07174450908417873,-0.03870804998339655,0.07265172078694006,-0.04104484007060362,0.07318052886308718,-0.01107007716468231,0.08239484287639619,0.001765039900919002,0.08177487935366556,0.005495769594383547,0.08731626481810112,-0.009296462985007473,0.08606154992659969,-0.002256772302693043,0.08571730227830483,-0.012308282768724976,0.0829562979753539,-0.004449461998358091,0.08411501026140163,-0.014034286059580969,0.022995282108606123,-0.017219023070179012,0.022354615990075717,-0.01682092347577322,0.022334958774646287,-0.014450384953547118,0.022230091063911637,-0.017825197658118287,0.021742430067772316,-0.01615431010253862,0.02260343385475411,-0.029289143475524776,0.023678158294702746,-0.02915533233124556,0.023753014446966824,-0.030110245517855273,0.023978880290185935,-0.028275685920444334,0.02207220662124791,-0.03447048476385336,0.02282332897378079,-0.0019467765569424998,0.025223175815371493,0.004291114501527889,0.02352270839324086,0.0009746026162056392,0.024126255591583108,-0.0008849650680117505,0.023543516009942665,-0.017494629059983315,0.025615490319407516,-0.016110909434196907,0.025200700412435422,-0.018783520652411265,0.024880138809759478,-0.024466290903507614,0.024264219901794698,-0.02724796037263761,0.024419088529653164,-0.025534285011219418,0.023611402029299646
spice_threshold,0.011654658030922733,0.013843233509671305,0.03312767647951469,0.005251569372930483,0.07443849271450431,0.0849543530684293,-0.0435066581314382,0.07253266530533235,-0.033223243861715934,0.07406262705030527,-0.03387677876144574,0.07359298145608538,-0.038435452674183634,0.0733519345549584,-0.038400262096944957,0.07174450908417873,-0.03870804998339655,0.07265172078694006,-0.04104484007060362,0.07318052886308718,-0.01107007716468231,0.08239484287639619,0.001765039900919002,0.08177487935366556,0.005495769594383547,0.08731626481810112,-0.009296462985007473,0.08606154992659969,-0.002256772302693043,0.08571730227830483,-0.012308282768724976,0.0829562979753539,-0.004449461998358091,0.08411501026140163,-0.014034286059580969,0.022995282108606123,-0.017219023070179012,0.022354615990075717,-0.01682092347577322,0.022334958774646287,-0.014450384953547118,0.022230091063911637,-0.017825197658118287,0.021742430067772316,-0.01615431010253862,0.02260343385475411,-0.029289143475524776,0.023678158294702746,-0.02915533233124556,0.023753014446966824,-0.030110245517855273,0.023978880290185935,-0.028275685920444334,0.02207220662124791,-0.03447048476385336,0.02282332897378079,-0.0019467765569424998,0.025223175815371493,0.004291114501527889,0.02352270839324086,0.0009746026162056392,0.024126255591583108,-0.0008849650680117505,0.023543516009942665,-0.017494629059983315,0.025615490319407516,-0.016110909434196907,0.025200700412435422,-0.018783520652411265,0.024880138809759478,-0.024466290903507614,0.024264219901794698,-0.02724796037263761,0.024419088529653164,-0.025534285011219418,0.023611402029299646
