Parameter,S1,S1_conf,ST,ST_conf
n_tribes,0.12842540251936585,0.08796253936346217,0.7878995268991777,0.07985427453294962
n_heaps,0.07508720426018399,0.07509723795468919,0.7845470947702929,0.08499739268656445
vision_radius,-0.04332850511264954,0.07344303824459944,0.7296342475877757,0.09300032951132944
trade_percentage,-0.025917588104614135,0.07017472720155853,0.6431889480918002,0.07700162934756034
spice_movement_bias,-0.03028253912186122,0.0772080132776878,0.6750960034547313,0.08001763691318198
tribe_movement_bias,0.028133479156165757,0.08367332600557728,0.705575120918575,0.08207523090342089
spice_threshold,0.0473400050785903,0.06956040389673322,0.6626322584451226,0.0796854026687466
