Parameter,S1,S1_conf,ST,ST_conf
n_tribes,0.09821244686684044,0.07732412712961367,0.7812881703399528,0.19095091149458784
n_heaps,0.03276328947238754,0.07103311148688689,0.6925248575538266,0.24487216740250042
vision_radius,0.036991502231931914,0.05854141102868095,0.5908042889717845,0.16032349195476664
trade_percentage,0.04350674744287074,0.05621244811633522,0.6038941571555162,0.16213950020336884
spice_movement_bias,0.057220881311457354,0.06330039275935527,0.5561023804489605,0.11838581477460182
tribe_movement_bias,0.058400874427177986,0.07645821478685291,0.8501044639244851,0.2674365357021835
spice_threshold,0.25238545699698733,0.11179530211094932,0.9277318890288234,0.2596531856122442
