n_tribes,n_agents,n_heaps,vision_radius,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,result
2.379399048164487,877.962957136333,7.871122306212783,17.365509495139122,0.4383230432868004,0.976578475907445,0.4369186693802476,0.21815207693725824,0.2323858169838786,0.06195488721804511
2.53372541628778,877.962957136333,7.871122306212783,17.365509495139122,0.4383230432868004,0.976578475907445,0.4369186693802476,0.21815207693725824,0.2323858169838786,0.0992063492063492
2.379399048164487,977.3376042023301,7.871122306212783,17.365509495139122,0.4383230432868004,0.976578475907445,0.4369186693802476,0.21815207693725824,0.2323858169838786,0.14405594405594407
2.379399048164487,877.962957136333,2.635269050486386,17.365509495139122,0.4383230432868004,0.976578475907445,0.4369186693802476,0.21815207693725824,0.2323858169838786,0.109375
2.379399048164487,877.962957136333,7.871122306212783,2.5652908831834793,0.4383230432868004,0.976578475907445,0.4369186693802476,0.21815207693725824,0.2323858169838786,0.056009006473402755
2.379399048164487,877.962957136333,7.871122306212783,17.365509495139122,0.994494236074388,0.976578475907445,0.4369186693802476,0.21815207693725824,0.2323858169838786,0.07942583732057415
2.379399048164487,877.962957136333,7.871122306212783,17.365509495139122,0.4383230432868004,0.8855975363403559,0.4369186693802476,0.21815207693725824,0.2323858169838786,0.1633074935400517
2.379399048164487,877.962957136333,7.871122306212783,17.365509495139122,0.4383230432868004,0.976578475907445,0.2855814592912793,0.21815207693725824,0.2323858169838786,0.20337881741390512
2.379399048164487,877.962957136333,7.871122306212783,17.365509495139122,0.4383230432868004,0.976578475907445,0.4369186693802476,0.8864575941115618,0.2323858169838786,0.09053884711779449
2.379399048164487,877.962957136333,7.871122306212783,17.365509495139122,0.4383230432868004,0.976578475907445,0.4369186693802476,0.21815207693725824,0.8191678375005722,0.18708536045997345
2.379399048164487,977.3376042023301,2.635269050486386,2.5652908831834793,0.994494236074388,0.8855975363403559,0.2855814592912793,0.8864575941115618,0.8191678375005722,0.06747287522603979
2.53372541628778,877.962957136333,2.635269050486386,2.5652908831834793,0.994494236074388,0.8855975363403559,0.2855814592912793,0.8864575941115618,0.8191678375005722,0.05398281056175793
2.53372541628778,977.3376042023301,7.871122306212783,2.5652908831834793,0.994494236074388,0.8855975363403559,0.2855814592912793,0.8864575941115618,0.8191678375005722,0.18003341687552213
2.53372541628778,977.3376042023301,2.635269050486386,17.365509495139122,0.994494236074388,0.8855975363403559,0.2855814592912793,0.8864575941115618,0.8191678375005722,0.07177033492822966
2.53372541628778,977.3376042023301,2.635269050486386,2.5652908831834793,0.4383230432868004,0.8855975363403559,0.2855814592912793,0.8864575941115618,0.8191678375005722,0.10806530214424952
2.53372541628778,977.3376042023301,2.635269050486386,2.5652908831834793,0.994494236074388,0.976578475907445,0.2855814592912793,0.8864575941115618,0.8191678375005722,0.2142857142857143
2.53372541628778,977.3376042023301,2.635269050486386,2.5652908831834793,0.994494236074388,0.8855975363403559,0.4369186693802476,0.8864575941115618,0.8191678375005722,0.15441176470588236
2.53372541628778,977.3376042023301,2.635269050486386,2.5652908831834793,0.994494236074388,0.8855975363403559,0.2855814592912793,0.21815207693725824,0.8191678375005722,0.0713688225649948
2.53372541628778,977.3376042023301,2.635269050486386,2.5652908831834793,0.994494236074388,0.8855975363403559,0.2855814592912793,0.8864575941115618,0.2323858169838786,0.1519693272917393
2.53372541628778,977.3376042023301,2.635269050486386,2.5652908831834793,0.994494236074388,0.8855975363403559,0.2855814592912793,0.8864575941115618,0.8191678375005722,0.055770553835569316
3.852152794599533,681.4876481890678,2.703280064277351,38.29039065539837,0.7096156859770417,0.1296704551205039,0.6938301874324679,0.678487615659833,0.9007213087752461,0.06518691588785047
3.182862350717187,681.4876481890678,2.703280064277351,38.29039065539837,0.7096156859770417,0.1296704551205039,0.6938301874324679,0.678487615659833,0.9007213087752461,0.08683473389355743
3.852152794599533,633.2645084708929,2.703280064277351,38.29039065539837,0.7096156859770417,0.1296704551205039,0.6938301874324679,0.678487615659833,0.9007213087752461,0.20900000000000002
3.852152794599533,681.4876481890678,7.305231725797057,38.29039065539837,0.7096156859770417,0.1296704551205039,0.6938301874324679,0.678487615659833,0.9007213087752461,0.1827217125382263
