Parameter,S1,S1_conf,ST,ST_conf,S2_n_tribes_n_agents,S2_conf_n_tribes_n_agents,S2_n_tribes_n_heaps,S2_conf_n_tribes_n_heaps,S2_n_tribes_vision_radius,S2_conf_n_tribes_vision_radius,S2_n_tribes_alpha,S2_conf_n_tribes_alpha,S2_n_tribes_trade_percentage,S2_conf_n_tribes_trade_percentage,S2_n_tribes_spice_movement_bias,S2_conf_n_tribes_spice_movement_bias,S2_n_tribes_tribe_movement_bias,S2_conf_n_tribes_tribe_movement_bias,S2_n_tribes_spice_threshold,S2_conf_n_tribes_spice_threshold,S2_n_agents_n_heaps,S2_conf_n_agents_n_heaps,S2_n_agents_vision_radius,S2_conf_n_agents_vision_radius,S2_n_agents_alpha,S2_conf_n_agents_alpha,S2_n_agents_trade_percentage,S2_conf_n_agents_trade_percentage,S2_n_agents_spice_movement_bias,S2_conf_n_agents_spice_movement_bias,S2_n_agents_tribe_movement_bias,S2_conf_n_agents_tribe_movement_bias,S2_n_agents_spice_threshold,S2_conf_n_agents_spice_threshold,S2_n_heaps_vision_radius,S2_conf_n_heaps_vision_radius,S2_n_heaps_alpha,S2_conf_n_heaps_alpha,S2_n_heaps_trade_percentage,S2_conf_n_heaps_trade_percentage,S2_n_heaps_spice_movement_bias,S2_conf_n_heaps_spice_movement_bias,S2_n_heaps_tribe_movement_bias,S2_conf_n_heaps_tribe_movement_bias,S2_n_heaps_spice_threshold,S2_conf_n_heaps_spice_threshold,S2_vision_radius_alpha,S2_conf_vision_radius_alpha,S2_vision_radius_trade_percentage,S2_conf_vision_radius_trade_percentage,S2_vision_radius_spice_movement_bias,S2_conf_vision_radius_spice_movement_bias,S2_vision_radius_tribe_movement_bias,S2_conf_vision_radius_tribe_movement_bias,S2_vision_radius_spice_threshold,S2_conf_vision_radius_spice_threshold,S2_alpha_trade_percentage,S2_conf_alpha_trade_percentage,S2_alpha_spice_movement_bias,S2_conf_alpha_spice_movement_bias,S2_alpha_tribe_movement_bias,S2_conf_alpha_tribe_movement_bias,S2_alpha_spice_threshold,S2_conf_alpha_spice_threshold,S2_trade_percentage_spice_movement_bias,S2_conf_trade_percentage_spice_movement_bias,S2_trade_percentage_tribe_movement_bias,S2_conf_trade_percentage_tribe_movement_bias,S2_trade_percentage_spice_threshold,S2_conf_trade_percentage_spice_threshold,S2_spice_movement_bias_tribe_movement_bias,S2_conf_spice_movement_bias_tribe_movement_bias,S2_spice_movement_bias_spice_threshold,S2_conf_spice_movement_bias_spice_threshold,S2_tribe_movement_bias_spice_threshold,S2_conf_tribe_movement_bias_spice_threshold
n_tribes,1.3677980716359885,1.312175648810283e-15,0.3472222222222223,1.0934797073419023e-16,-5.335396506770023,3.4991350634940874e-15,-3.5909776088986285,0.0,0.2467439664184392,1.6402195610128537e-16,-0.5008641326693013,2.1869594146838046e-16,-1.3540169045694284,4.3739188293676093e-16,1.377012078758252,8.747837658735219e-16,1.6883580744706486,0.0,0.5351070903522823,2.1869594146838046e-16,-6.066696954624633,1.7495675317470437e-15,-1.2609014684167736,4.3739188293676093e-16,-2.1970953943014218,1.7495675317470437e-15,-3.265457874428608,8.747837658735219e-16,0.15447932090965844,0.0,0.5443630452702268,0.0,-0.8997980970041235,6.560878244051415e-16,1.6421252775810553,8.747837658735219e-16,-0.0898334853055438,0.0,-2.066304073540838,0.0,4.260579737834956,3.4991350634940874e-15,4.981864627902008,3.4991350634940874e-15,2.3101665146944583,0.0,0.5076363977205733,4.3739188293676093e-16,0.5076363977205732,2.1869594146838046e-16,0.5076363977205733,4.3739188293676093e-16,0.5076363977205729,2.1869594146838046e-16,0.5076363977205735,2.1869594146838046e-16,0.0037123686477747997,0.0,0.7393965327612391,6.560878244051415e-16,0.8232668688155472,2.1869594146838046e-16,0.5126042975123442,2.1869594146838046e-16,0.5561991054761566,0.0,0.6849999787024157,4.3739188293676093e-16,0.20791102991535348,1.0934797073419023e-16,2.8842168343422854,0.0,2.2770127177042063,8.747837658735219e-16,1.4865126212496786,8.747837658735219e-16
n_agents,3.2827153719263724,0.0,2.0,0.0,-5.335396506770023,3.4991350634940874e-15,-3.5909776088986285,0.0,0.2467439664184392,1.6402195610128537e-16,-0.5008641326693013,2.1869594146838046e-16,-1.3540169045694284,4.3739188293676093e-16,1.377012078758252,8.747837658735219e-16,1.6883580744706486,0.0,0.5351070903522823,2.1869594146838046e-16,-6.066696954624633,1.7495675317470437e-15,-1.2609014684167736,4.3739188293676093e-16,-2.1970953943014218,1.7495675317470437e-15,-3.265457874428608,8.747837658735219e-16,0.15447932090965844,0.0,0.5443630452702268,0.0,-0.8997980970041235,6.560878244051415e-16,1.6421252775810553,8.747837658735219e-16,-0.0898334853055438,0.0,-2.066304073540838,0.0,4.260579737834956,3.4991350634940874e-15,4.981864627902008,3.4991350634940874e-15,2.3101665146944583,0.0,0.5076363977205733,4.3739188293676093e-16,0.5076363977205732,2.1869594146838046e-16,0.5076363977205733,4.3739188293676093e-16,0.5076363977205729,2.1869594146838046e-16,0.5076363977205735,2.1869594146838046e-16,0.0037123686477747997,0.0,0.7393965327612391,6.560878244051415e-16,0.8232668688155472,2.1869594146838046e-16,0.5126042975123442,2.1869594146838046e-16,0.5561991054761566,0.0,0.6849999787024157,4.3739188293676093e-16,0.20791102991535348,1.0934797073419023e-16,2.8842168343422854,0.0,2.2770127177042063,8.747837658735219e-16,1.4865126212496786,8.747837658735219e-16
n_heaps,2.0982304439117025,8.747837658735219e-16,0.8170900201934321,0.0,-5.335396506770023,3.4991350634940874e-15,-3.5909776088986285,0.0,0.2467439664184392,1.6402195610128537e-16,-0.5008641326693013,2.1869594146838046e-16,-1.3540169045694284,4.3739188293676093e-16,1.377012078758252,8.747837658735219e-16,1.6883580744706486,0.0,0.5351070903522823,2.1869594146838046e-16,-6.066696954624633,1.7495675317470437e-15,-1.2609014684167736,4.3739188293676093e-16,-2.1970953943014218,1.7495675317470437e-15,-3.265457874428608,8.747837658735219e-16,0.15447932090965844,0.0,0.5443630452702268,0.0,-0.8997980970041235,6.560878244051415e-16,1.6421252775810553,8.747837658735219e-16,-0.0898334853055438,0.0,-2.066304073540838,0.0,4.260579737834956,3.4991350634940874e-15,4.981864627902008,3.4991350634940874e-15,2.3101665146944583,0.0,0.5076363977205733,4.3739188293676093e-16,0.5076363977205732,2.1869594146838046e-16,0.5076363977205733,4.3739188293676093e-16,0.5076363977205729,2.1869594146838046e-16,0.5076363977205735,2.1869594146838046e-16,0.0037123686477747997,0.0,0.7393965327612391,6.560878244051415e-16,0.8232668688155472,2.1869594146838046e-16,0.5126042975123442,2.1869594146838046e-16,0.5561991054761566,0.0,0.6849999787024157,4.3739188293676093e-16,0.20791102991535348,1.0934797073419023e-16,2.8842168343422854,0.0,2.2770127177042063,8.747837658735219e-16,1.4865126212496786,8.747837658735219e-16
vision_radius,-0.5076363977205733,4.3739188293676093e-16,0.047826549048783126,0.0,-5.335396506770023,3.4991350634940874e-15,-3.5909776088986285,0.0,0.2467439664184392,1.6402195610128537e-16,-0.5008641326693013,2.1869594146838046e-16,-1.3540169045694284,4.3739188293676093e-16,1.377012078758252,8.747837658735219e-16,1.6883580744706486,0.0,0.5351070903522823,2.1869594146838046e-16,-6.066696954624633,1.7495675317470437e-15,-1.2609014684167736,4.3739188293676093e-16,-2.1970953943014218,1.7495675317470437e-15,-3.265457874428608,8.747837658735219e-16,0.15447932090965844,0.0,0.5443630452702268,0.0,-0.8997980970041235,6.560878244051415e-16,1.6421252775810553,8.747837658735219e-16,-0.0898334853055438,0.0,-2.066304073540838,0.0,4.260579737834956,3.4991350634940874e-15,4.981864627902008,3.4991350634940874e-15,2.3101665146944583,0.0,0.5076363977205733,4.3739188293676093e-16,0.5076363977205732,2.1869594146838046e-16,0.5076363977205733,4.3739188293676093e-16,0.5076363977205729,2.1869594146838046e-16,0.5076363977205735,2.1869594146838046e-16,0.0037123686477747997,0.0,0.7393965327612391,6.560878244051415e-16,0.8232668688155472,2.1869594146838046e-16,0.5126042975123442,2.1869594146838046e-16,0.5561991054761566,0.0,0.6849999787024157,4.3739188293676093e-16,0.20791102991535348,1.0934797073419023e-16,2.8842168343422854,0.0,2.2770127177042063,8.747837658735219e-16,1.4865126212496786,8.747837658735219e-16
alpha,0.0,0.0,0.0,0.0,-5.335396506770023,3.4991350634940874e-15,-3.5909776088986285,0.0,0.2467439664184392,1.6402195610128537e-16,-0.5008641326693013,2.1869594146838046e-16,-1.3540169045694284,4.3739188293676093e-16,1.377012078758252,8.747837658735219e-16,1.6883580744706486,0.0,0.5351070903522823,2.1869594146838046e-16,-6.066696954624633,1.7495675317470437e-15,-1.2609014684167736,4.3739188293676093e-16,-2.1970953943014218,1.7495675317470437e-15,-3.265457874428608,8.747837658735219e-16,0.15447932090965844,0.0,0.5443630452702268,0.0,-0.8997980970041235,6.560878244051415e-16,1.6421252775810553,8.747837658735219e-16,-0.0898334853055438,0.0,-2.066304073540838,0.0,4.260579737834956,3.4991350634940874e-15,4.981864627902008,3.4991350634940874e-15,2.3101665146944583,0.0,0.5076363977205733,4.3739188293676093e-16,0.5076363977205732,2.1869594146838046e-16,0.5076363977205733,4.3739188293676093e-16,0.5076363977205729,2.1869594146838046e-16,0.5076363977205735,2.1869594146838046e-16,0.0037123686477747997,0.0,0.7393965327612391,6.560878244051415e-16,0.8232668688155472,2.1869594146838046e-16,0.5126042975123442,2.1869594146838046e-16,0.5561991054761566,0.0,0.6849999787024157,4.3739188293676093e-16,0.20791102991535348,1.0934797073419023e-16,2.8842168343422854,0.0,2.2770127177042063,8.747837658735219e-16,1.4865126212496786,8.747837658735219e-16
trade_percentage,0.5793027126928892,4.3739188293676093e-16,0.062283737024221436,6.834248170886889e-17,-5.335396506770023,3.4991350634940874e-15,-3.5909776088986285,0.0,0.2467439664184392,1.6402195610128537e-16,-0.5008641326693013,2.1869594146838046e-16,-1.3540169045694284,4.3739188293676093e-16,1.377012078758252,8.747837658735219e-16,1.6883580744706486,0.0,0.5351070903522823,2.1869594146838046e-16,-6.066696954624633,1.7495675317470437e-15,-1.2609014684167736,4.3739188293676093e-16,-2.1970953943014218,1.7495675317470437e-15,-3.265457874428608,8.747837658735219e-16,0.15447932090965844,0.0,0.5443630452702268,0.0,-0.8997980970041235,6.560878244051415e-16,1.6421252775810553,8.747837658735219e-16,-0.0898334853055438,0.0,-2.066304073540838,0.0,4.260579737834956,3.4991350634940874e-15,4.981864627902008,3.4991350634940874e-15,2.3101665146944583,0.0,0.5076363977205733,4.3739188293676093e-16,0.5076363977205732,2.1869594146838046e-16,0.5076363977205733,4.3739188293676093e-16,0.5076363977205729,2.1869594146838046e-16,0.5076363977205735,2.1869594146838046e-16,0.0037123686477747997,0.0,0.7393965327612391,6.560878244051415e-16,0.8232668688155472,2.1869594146838046e-16,0.5126042975123442,2.1869594146838046e-16,0.5561991054761566,0.0,0.6849999787024157,4.3739188293676093e-16,0.20791102991535348,1.0934797073419023e-16,2.8842168343422854,0.0,2.2770127177042063,8.747837658735219e-16,1.4865126212496786,8.747837658735219e-16
spice_movement_bias,-1.2751043180209882,4.3739188293676093e-16,0.30175534458028846,0.0,-5.335396506770023,3.4991350634940874e-15,-3.5909776088986285,0.0,0.2467439664184392,1.6402195610128537e-16,-0.5008641326693013,2.1869594146838046e-16,-1.3540169045694284,4.3739188293676093e-16,1.377012078758252,8.747837658735219e-16,1.6883580744706486,0.0,0.5351070903522823,2.1869594146838046e-16,-6.066696954624633,1.7495675317470437e-15,-1.2609014684167736,4.3739188293676093e-16,-2.1970953943014218,1.7495675317470437e-15,-3.265457874428608,8.747837658735219e-16,0.15447932090965844,0.0,0.5443630452702268,0.0,-0.8997980970041235,6.560878244051415e-16,1.6421252775810553,8.747837658735219e-16,-0.0898334853055438,0.0,-2.066304073540838,0.0,4.260579737834956,3.4991350634940874e-15,4.981864627902008,3.4991350634940874e-15,2.3101665146944583,0.0,0.5076363977205733,4.3739188293676093e-16,0.5076363977205732,2.1869594146838046e-16,0.5076363977205733,4.3739188293676093e-16,0.5076363977205729,2.1869594146838046e-16,0.5076363977205735,2.1869594146838046e-16,0.0037123686477747997,0.0,0.7393965327612391,6.560878244051415e-16,0.8232668688155472,2.1869594146838046e-16,0.5126042975123442,2.1869594146838046e-16,0.5561991054761566,0.0,0.6849999787024157,4.3739188293676093e-16,0.20791102991535348,1.0934797073419023e-16,2.8842168343422854,0.0,2.2770127177042063,8.747837658735219e-16,1.4865126212496786,8.747837658735219e-16
tribe_movement_bias,-1.4865126212496786,8.747837658735219e-16,0.4101103595585621,2.1869594146838046e-16,-5.335396506770023,3.4991350634940874e-15,-3.5909776088986285,0.0,0.2467439664184392,1.6402195610128537e-16,-0.5008641326693013,2.1869594146838046e-16,-1.3540169045694284,4.3739188293676093e-16,1.377012078758252,8.747837658735219e-16,1.6883580744706486,0.0,0.5351070903522823,2.1869594146838046e-16,-6.066696954624633,1.7495675317470437e-15,-1.2609014684167736,4.3739188293676093e-16,-2.1970953943014218,1.7495675317470437e-15,-3.265457874428608,8.747837658735219e-16,0.15447932090965844,0.0,0.5443630452702268,0.0,-0.8997980970041235,6.560878244051415e-16,1.6421252775810553,8.747837658735219e-16,-0.0898334853055438,0.0,-2.066304073540838,0.0,4.260579737834956,3.4991350634940874e-15,4.981864627902008,3.4991350634940874e-15,2.3101665146944583,0.0,0.5076363977205733,4.3739188293676093e-16,0.5076363977205732,2.1869594146838046e-16,0.5076363977205733,4.3739188293676093e-16,0.5076363977205729,2.1869594146838046e-16,0.5076363977205735,2.1869594146838046e-16,0.0037123686477747997,0.0,0.7393965327612391,6.560878244051415e-16,0.8232668688155472,2.1869594146838046e-16,0.5126042975123442,2.1869594146838046e-16,0.5561991054761566,0.0,0.6849999787024157,4.3739188293676093e-16,0.20791102991535348,1.0934797073419023e-16,2.8842168343422854,0.0,2.2770127177042063,8.747837658735219e-16,1.4865126212496786,8.747837658735219e-16
spice_threshold,-0.7034390082699373,0.0,0.09183673469387765,2.7336992683547558e-17,-5.335396506770023,3.4991350634940874e-15,-3.5909776088986285,0.0,0.2467439664184392,1.6402195610128537e-16,-0.5008641326693013,2.1869594146838046e-16,-1.3540169045694284,4.3739188293676093e-16,1.377012078758252,8.747837658735219e-16,1.6883580744706486,0.0,0.5351070903522823,2.1869594146838046e-16,-6.066696954624633,1.7495675317470437e-15,-1.2609014684167736,4.3739188293676093e-16,-2.1970953943014218,1.7495675317470437e-15,-3.265457874428608,8.747837658735219e-16,0.15447932090965844,0.0,0.5443630452702268,0.0,-0.8997980970041235,6.560878244051415e-16,1.6421252775810553,8.747837658735219e-16,-0.0898334853055438,0.0,-2.066304073540838,0.0,4.260579737834956,3.4991350634940874e-15,4.981864627902008,3.4991350634940874e-15,2.3101665146944583,0.0,0.5076363977205733,4.3739188293676093e-16,0.5076363977205732,2.1869594146838046e-16,0.5076363977205733,4.3739188293676093e-16,0.5076363977205729,2.1869594146838046e-16,0.5076363977205735,2.1869594146838046e-16,0.0037123686477747997,0.0,0.7393965327612391,6.560878244051415e-16,0.8232668688155472,2.1869594146838046e-16,0.5126042975123442,2.1869594146838046e-16,0.5561991054761566,0.0,0.6849999787024157,4.3739188293676093e-16,0.20791102991535348,1.0934797073419023e-16,2.8842168343422854,0.0,2.2770127177042063,8.747837658735219e-16,1.4865126212496786,8.747837658735219e-16
