,Nomads,Fights_per_step,Cooperation_per_step,Tribe_0_Nomads,Tribe_1_Nomads,Tribe_0_Spice,Tribe_1_Spice,Tribe_0_Clustering,Tribe_1_Clustering,Tribe_0_Trades,Tribe_1_Trades,experiment_name,width,height,n_tribes,n_agents,n_heaps,vision_radius,step_count,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,spice_kwargs,river_kwargs,location_kwargs,spice_generator,river_generator,location_generator,Tribe_2_Nomads,Tribe_3_Nomads,Tribe_2_Spice,Tribe_3_Spice,Tribe_2_Clustering,Tribe_3_Clustering,Tribe_2_Trades,Tribe_3_Trades,Tribe_4_Nomads,Tribe_5_Nomads,Tribe_4_Spice,Tribe_5_Spice,Tribe_4_Clustering,Tribe_5_Clustering,Tribe_4_Trades,Tribe_5_Trades,Tribe_6_Nomads,Tribe_7_Nomads,Tribe_6_Spice,Tribe_7_Spice,Tribe_6_Clustering,Tribe_7_Clustering,Tribe_6_Trades,Tribe_7_Trades,Tribe_8_Nomads,Tribe_9_Nomads,Tribe_8_Spice,Tribe_9_Spice,Tribe_8_Clustering,Tribe_9_Clustering,Tribe_8_Trades,Tribe_9_Trades
37,117,403.9864864864865,109.63513513513513,18,12,38.89244826924651,15.49034274143071,0.0019145394006659265,0.0007861635220125786,13.72972972972973,9.22972972972973,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,17.0,17.0,49.888954819592456,34.56409216596704,0.001572327044025157,0.0009433962264150942,12.662162162162161,9.175675675675675,16.0,11.0,35.70853803685164,11.432558652311512,0.0009433962264150942,0.0007861635220125786,9.283783783783784,8.135135135135135,14.0,12.0,16.29911742318194,15.329515107290133,0.0009433962264150942,0.0004716981132075471,9.027027027027026,8.094594594594595,,,,,,,,
38,110,394.35526315789474,107.42105263157895,17,11,37.261656497431225,13.841501931722858,0.0016619519094766618,0.001155115511551155,13.421052631578947,9.026315789473685,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,17.0,16.0,50.126540236897654,37.07799920236521,0.0013201320132013201,0.000825082508250825,12.421052631578947,8.947368421052632,16.0,11.0,35.41385994444048,11.931617539947895,0.0009900990099009901,0.000825082508250825,9.06578947368421,7.934210526315789,12.0,10.0,12.9024048350637,14.315920605275014,0.0013201320132013201,0.00016501650165016502,8.842105263157896,7.907894736842105,,,,,,,,
39,106,385.43589743589746,105.15384615384616,16,11,30.35263450792687,15.297551567779132,0.0016623890935684618,0.0009852216748768472,13.166666666666666,8.833333333333334,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,16.0,15.0,42.648953800170126,35.512743538575826,0.0011494252873563218,0.0008210180623973727,12.179487179487179,8.743589743589743,16.0,11.0,34.54838739413472,11.280480227630507,0.0014778325123152708,0.0006568144499178982,8.846153846153847,7.794871794871795,12.0,9.0,14.479305208774557,12.03435444657934,0.0013136288998357964,0.00016420361247947455,8.692307692307692,7.730769230769231,,,,,,,,
40,106,376.7875,102.975,16,11,30.337404749971256,13.109763473384966,0.0017377417048960791,0.0005076142131979695,12.925,8.6625,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,16.0,15.0,40.87833844930108,37.451048344022645,0.0011844331641285954,0.0005076142131979695,11.975,8.55,16.0,11.0,33.6794080663166,12.12836851799479,0.0015228426395939086,0.0005076142131979695,8.6375,7.6375,12.0,9.0,14.09377005266265,11.170816506409254,0.0011844331641285954,0.00016920473773265651,8.55,7.5375,,,,,,,,
41,102,368.719512195122,100.85365853658537,15,11,28.058970408961365,14.078762506551817,0.001982878712982519,0.00071301247771836,12.71951219512195,8.475609756097562,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,16.0,14.0,38.59380563047859,35.5554795103793,0.0016042780748663102,0.00071301247771836,11.74390243902439,8.378048780487806,16.0,11.0,29.52319346168794,9.151529032834683,0.0017825311942959,0.00071301247771836,8.451219512195122,7.475609756097561,10.0,9.0,14.229413752821479,12.080027856980916,0.00124777183600713,0.00017825311942959,8.414634146341463,7.365853658536586,,,,,,,,
42,97,360.7261904761905,99.03571428571429,14,11,27.83983410316019,12.819357558674936,0.0018852792513653505,0.0007448789571694599,12.488095238095237,8.297619047619047,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,15.0,14.0,38.10719423945881,32.135828916194065,0.0014897579143389199,0.0007448789571694599,11.488095238095237,8.214285714285714,15.0,11.0,27.928247800521675,8.792411821812504,0.0013035381750465549,0.0007448789571694599,8.297619047619047,7.357142857142857,10.0,7.0,15.50919692115865,11.66075137418598,0.0013035381750465549,0.00018621973929236498,8.285714285714286,7.2023809523809526,,,,,,,,
43,93,353.01162790697674,97.26744186046511,13,10,26.975152439987298,11.977231879284805,0.0012011596697195073,0.0007662835249042146,12.279069767441861,8.13953488372093,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,15.0,13.0,38.74203923523747,28.911633958191825,0.0017241379310344827,0.0005747126436781609,11.220930232558139,8.046511627906977,14.0,11.0,26.814646217042238,8.778125573430858,0.0011494252873563218,0.0005747126436781609,8.151162790697674,7.244186046511628,10.0,7.0,13.652857449649433,12.312721226542834,0.0015325670498084292,0.00019157088122605365,8.174418604651162,7.058139534883721,,,,,,,,
44,91,345.70454545454544,95.52272727272727,13,10,25.43077596444698,11.273659338016369,0.0011741673175909792,0.000749063670411985,12.090909090909092,7.988636363636363,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,15.0,13.0,38.07022500327861,29.687789643182924,0.00149812734082397,0.0005617977528089887,10.988636363636363,7.886363636363637,14.0,10.0,28.84432462128194,7.047359433060495,0.0013108614232209736,0.000749063670411985,8.0,7.136363636363637,9.0,7.0,13.105730092142052,14.807044244923722,0.00149812734082397,0.00018726591760299626,8.068181818181818,6.909090909090909,,,,,,,,
45,82,338.6,93.86666666666666,10,9,25.352764045286566,12.007885064859924,0.0016613393823787183,0.0008179959100204499,11.877777777777778,7.877777777777778,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,13.0,13.0,37.325042243707514,26.723577776743777,0.0014314928425357872,0.0006134969325153374,10.78888888888889,7.733333333333333,14.0,7.0,30.322816185347172,7.119241074044432,0.0018404907975460123,0.0008179959100204499,7.888888888888889,7.033333333333333,9.0,7.0,12.732917534845036,17.076143619740066,0.0016359918200408998,0.00020449897750511248,7.944444444444445,6.7555555555555555,,,,,,,,
46,78,331.8152173913044,92.29347826086956,10,8,25.475060791705378,10.89392993898774,0.0017337638314330877,0.0008385744234800838,11.695652173913043,7.75,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,13.0,11.0,32.84726202838221,25.398596183577872,0.0016771488469601676,0.0008385744234800838,10.597826086956522,7.586956521739131,14.0,7.0,28.617725007451664,7.092673711960077,0.0020964360587002093,0.0006289308176100629,7.804347826086956,6.9021739130434785,8.0,7.0,14.123409214142743,16.48220710649958,0.0014675052410901466,0.00020964360587002095,7.858695652173913,6.630434782608695,,,,,,,,
47,74,325.22340425531917,90.68085106382979,10,8,24.12435800813471,13.461079468001492,0.0017584306449852666,0.0008658008658008658,11.51063829787234,7.617021276595745,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,10.0,11.0,30.822252840192647,22.04918876618143,0.0010822510822510823,0.0004329004329004329,10.414893617021276,7.4361702127659575,14.0,6.0,33.32464369883213,4.630098117328682,0.001948051948051948,0.0004329004329004329,7.691489361702128,6.76595744680851,8.0,7.0,15.77678476157773,18.98022678153354,0.001515151515151515,0.00021645021645021645,7.74468085106383,6.51063829787234,,,,,,,,
48,71,318.9166666666667,89.02083333333333,10,7,23.173655123499085,10.899094476509791,0.001850123820119872,0.0008948545861297539,11.375,7.489583333333333,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,10.0,10.0,29.627206651274967,21.470767611483346,0.0011185682326621924,0.0008948545861297539,10.229166666666666,7.302083333333333,14.0,5.0,33.685157136980656,5.149586957113334,0.0017897091722595079,0.00022371364653243848,7.583333333333333,6.625,8.0,7.0,16.252516266929884,19.171915696892775,0.0015659955257270692,0.00022371364653243848,7.666666666666667,6.395833333333333,,,,,,,,
49,68,312.81632653061223,87.39795918367346,10,7,21.81941617851293,11.702920314225501,0.0018547830090940485,0.0009132420091324201,11.26530612244898,7.377551020408164,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,10.0,9.0,30.34176611946286,21.703503484591405,0.001141552511415525,0.0009132420091324201,10.10204081632653,7.183673469387755,13.0,4.0,36.125843155774646,3.543109219883048,0.001598173515981735,0.00022831050228310502,7.510204081632653,6.5,8.0,7.0,19.20875078290562,20.973022614705535,0.001598173515981735,0.00022831050228310502,7.591836734693878,6.275510204081633,,,,,,,,
50,67,306.91,85.78,10,7,25.82999304626981,10.84703915724525,0.001889087923570682,0.0009195402298850574,11.14,7.27,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,10.0,8.0,31.26111741380436,19.540982103378553,0.0011494252873563218,0.000689655172413793,9.95,7.04,13.0,4.0,33.503680456199454,4.262067342058759,0.0016091954022988504,0.00022988505747126436,7.47,6.37,8.0,7.0,19.256489041638197,21.49653500013354,0.0016091954022988504,0.00022988505747126436,7.51,6.17,,,,,,,,
51,66,301.1666666666667,84.27450980392157,10,7,24.12777525689313,13.487214034313537,0.002154101077050538,0.0009389671361502347,10.990196078431373,7.186274509803922,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,10.0,8.0,31.22533798475259,19.06794937334146,0.0011737089201877935,0.000704225352112676,9.77450980392157,6.911764705882353,13.0,4.0,37.44053138688284,4.951809341971266,0.0016431924882629107,0.00023474178403755868,7.382352941176471,6.245098039215686,7.0,7.0,20.718626422706834,24.75688653309953,0.0009389671361502347,0.00023474178403755868,7.392156862745098,6.068627450980392,,,,,,,,
52,65,295.6730769230769,82.76923076923077,10,7,24.11408640688149,14.787214034313534,0.001718460111317254,0.0009523809523809524,10.807692307692308,7.105769230769231,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,10.0,8.0,30.804612311600625,19.003949868452683,0.0004761904761904762,0.0004761904761904762,9.625,6.788461538461538,13.0,4.0,35.99646144775441,3.531253215510639,0.0016666666666666666,0.0002380952380952381,7.3076923076923075,6.125,7.0,6.0,21.235625695766785,26.32555717040913,0.0009523809523809524,0.0002380952380952381,7.269230769230769,5.971153846153846,,,,,,,,
53,62,290.35849056603774,81.44339622641509,10,7,23.232316171969828,14.286290048713955,0.00198940890224703,0.00097323600973236,10.660377358490566,7.009433962264151,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,9.0,7.0,29.620470226948402,21.27641821195165,0.00097323600973236,0.00072992700729927,9.471698113207546,6.669811320754717,12.0,4.0,41.71965689219775,2.378613386806647,0.00170316301703163,0.00024330900243309,7.216981132075472,6.009433962264151,7.0,6.0,25.61388554757611,26.795816000810753,0.00072992700729927,0.00024330900243309,7.150943396226415,5.877358490566038,,,,,,,,
54,60,285.27777777777777,80.05555555555556,10,5,21.93823534702165,12.449348940902002,0.002275933942600609,0.0009876543209876543,10.49074074074074,6.916666666666667,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,9.0,7.0,29.17178362230446,20.25938479106631,0.0009876543209876543,0.0007407407407407407,9.333333333333334,6.555555555555555,12.0,4.0,39.88899604407565,3.242508600695934,0.001728395061728395,0.0002469135802469136,7.138888888888889,5.898148148148148,7.0,6.0,24.402906480729474,27.913600382665972,0.0007407407407407407,0.0002469135802469136,7.055555555555555,5.777777777777778,,,,,,,,
55,59,280.3636363636364,78.73636363636363,10,5,23.027501390494493,11.519723464431323,0.002686944342954573,0.000966183574879227,10.363636363636363,6.8090909090909095,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,8.0,7.0,27.20286652775301,21.51420704502504,0.0007246376811594202,0.0007246376811594202,9.2,6.454545454545454,12.0,4.0,42.9880350384986,3.387524644238057,0.0016908212560386472,0.00024154589371980676,7.054545454545455,5.790909090909091,7.0,6.0,27.17455813000663,28.840558814000644,0.0007246376811594202,0.00024154589371980676,6.954545454545454,5.6909090909090905,,,,,,,,
56,60,275.60714285714283,77.41071428571429,10,5,25.698595214339765,12.15029781424133,0.0021845866816390027,0.000966183574879227,10.25,6.741071428571429,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,8.0,7.0,27.73307891060786,22.098654808336406,0.0007246376811594202,0.0004830917874396135,9.0625,6.348214285714286,12.0,4.0,47.156213671856065,3.997497295252221,0.0016908212560386472,0.00024154589371980676,6.973214285714286,5.696428571428571,7.0,7.0,26.30621361309908,30.839314393534032,0.0007246376811594202,0.0004830917874396135,6.866071428571429,5.589285714285714,,,,,,,,
57,60,271.0701754385965,76.08771929824562,10,5,28.3553405354632,10.134402315698242,0.0019572235673930584,0.00097323600973236,10.131578947368421,6.657894736842105,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,8.0,7.0,26.266193487455304,22.304083369113965,0.00072992700729927,0.00048661800486618,8.93859649122807,6.245614035087719,12.0,4.0,49.14221726769707,2.9889214258385266,0.00194647201946472,0.00024330900243309,6.894736842105263,5.614035087719298,7.0,7.0,29.25881847720065,30.029266062461232,0.00072992700729927,0.00048661800486618,6.7631578947368425,5.508771929824562,,,,,,,,
58,60,266.6551724137931,74.87068965517241,10,5,29.311751241098897,9.40290384220246,0.0019047619047619048,0.0009523809523809524,10.008620689655173,6.586206896551724,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,8.0,7.0,25.30983848056242,22.660789240316337,0.0007142857142857142,0.0,8.801724137931034,6.137931034482759,12.0,4.0,50.813119477597596,4.243112592035921,0.0019047619047619048,0.0002380952380952381,6.862068965517241,5.5344827586206895,7.0,7.0,30.131285374022756,33.28226096359583,0.0007142857142857142,0.0004761904761904762,6.681034482758621,5.431034482758621,,,,,,,,
59,60,262.3813559322034,73.7542372881356,10,5,28.71604364414173,10.136126311869308,0.002158273381294964,0.0009592326139088729,9.88135593220339,6.52542372881356,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,8.0,7.0,26.386195858554313,23.063352031665524,0.0007194244604316546,0.00047961630695443646,8.661016949152541,6.033898305084746,12.0,4.0,53.97857795978283,3.5182493698721893,0.0019184652278177458,0.00023980815347721823,6.805084745762712,5.4491525423728815,7.0,7.0,29.9628715714014,33.962597432446145,0.0007194244604316546,0.00047961630695443646,6.584745762711864,5.3559322033898304,,,,,,,,
60,58,258.2083333333333,72.75,10,5,31.58224244308043,9.933471656902995,0.0024509803921568627,0.000980392156862745,9.733333333333333,6.466666666666667,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,8.0,7.0,26.214021109498088,22.611100147635998,0.0007352941176470588,0.00024509803921568627,8.533333333333333,5.941666666666666,11.0,4.0,55.78954810150836,3.498194878668232,0.00196078431372549,0.00024509803921568627,6.758333333333334,5.366666666666666,7.0,6.0,29.393343263810284,32.68576110022492,0.0007352941176470588,0.0004901960784313725,6.508333333333334,5.283333333333333,,,,,,,,
61,58,254.172131147541,71.76229508196721,10,5,29.579688013239718,9.465912672353433,0.001728395061728395,0.0009876543209876543,9.581967213114755,6.385245901639344,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,8.0,7.0,27.38751219091691,23.911100147635995,0.0007407407407407407,0.0004938271604938272,8.40983606557377,5.860655737704918,11.0,4.0,59.68954810150836,2.265705566112949,0.0019753086419753087,0.0,6.721311475409836,5.278688524590164,7.0,6.0,33.52491906785744,32.30233207016791,0.0007407407407407407,0.0004938271604938272,6.418032786885246,5.204918032786885,,,,,,,,
62,56,250.25806451612902,70.75806451612904,10,5,29.823149433394697,8.837481032156285,0.00202020202020202,0.00101010101010101,9.459677419354838,6.306451612903226,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,8.0,7.0,29.23817427881548,24.153442786381785,0.0007575757575757575,0.0007575757575757575,8.290322580645162,5.774193548387097,11.0,2.0,64.02225753732674,1.0905880613638474,0.00202020202020202,0.0002525252525252525,6.693548387096774,5.193548387096774,7.0,6.0,34.073585594912984,32.08277213157343,0.0007575757575757575,0.000505050505050505,6.338709677419355,5.137096774193548,,,,,,,,
63,56,246.46825396825398,69.80952380952381,10,5,29.62800819277288,10.753109167206166,0.001282051282051282,0.0007692307692307691,9.341269841269842,6.222222222222222,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,8.0,7.0,30.15227527672022,23.70953861173616,0.0007692307692307691,0.0007692307692307691,8.174603174603174,5.682539682539683,11.0,2.0,67.25837860831503,2.2010167037166983,0.0020512820512820513,0.0002564102564102564,6.642857142857143,5.111111111111111,7.0,6.0,38.64747305342918,32.91452057556634,0.0007692307692307691,0.0005128205128205128,6.253968253968254,5.071428571428571,,,,,,,,
64,55,242.8046875,68.8515625,10,5,28.8953691916146,12.072049374684479,0.0015384615384615382,0.0007692307692307691,9.2109375,6.140625,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,7.0,7.0,31.894411551017605,23.182771985072808,0.0007692307692307691,0.0005128205128205128,8.0546875,5.59375,11.0,2.0,70.7072200687029,1.7475305340594984,0.0020512820512820513,0.0002564102564102564,6.6328125,5.03125,7.0,6.0,38.540595750866245,32.39016343263088,0.0007692307692307691,0.0005128205128205128,6.1796875,5.0078125,,,,,,,,
65,55,239.33076923076922,67.92307692307692,10,5,29.57160079281877,11.95960728516011,0.0013123359580052493,0.0007874015748031495,9.092307692307692,6.061538461538461,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,7.0,7.0,33.922153284674785,22.132073272860875,0.0007874015748031495,0.0005249343832020997,7.946153846153846,5.507692307692308,11.0,2.0,73.31317663013355,1.322841270310199,0.002099737532808399,0.00026246719160104987,6.584615384615384,4.953846153846154,7.0,6.0,41.108119031471354,26.228661880751716,0.0007874015748031495,0.0007874015748031495,6.1,4.946153846153846,,,,,,,,
66,55,235.93939393939394,67.02272727272727,10,5,30.206035290334626,9.959438941177073,0.001574803149606299,0.0007874015748031495,8.954545454545455,5.984848484848484,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,7.0,7.0,33.64729809775032,19.815787724764444,0.0007874015748031495,0.0005249343832020997,7.856060606060606,5.424242424242424,11.0,2.0,76.96534417930465,0.4138186950251114,0.002099737532808399,0.00026246719160104987,6.545454545454546,4.878787878787879,7.0,6.0,43.96118104320103,26.36664911948177,0.0007874015748031495,0.0007874015748031495,6.045454545454546,4.878787878787879,,,,,,,,
67,53,232.58955223880596,66.1044776119403,10,5,27.572330444604845,9.087838838494575,0.0013227513227513227,0.0010582010582010583,8.843283582089553,5.940298507462686,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,7.0,6.0,33.0109439788766,20.091240389781518,0.0007936507936507935,0.0005291005291005291,7.768656716417911,5.343283582089552,11.0,1.0,77.73955386039646,0.1892836477534687,0.0021164021164021165,0.0,6.529850746268656,4.8059701492537314,7.0,6.0,44.14303901995928,26.743460492585783,0.0007936507936507935,0.0005291005291005291,5.985074626865671,4.813432835820896,,,,,,,,
68,53,229.38970588235293,65.17647058823529,10,5,26.722923448119655,7.790370893273259,0.0007999999999999999,0.0007999999999999999,8.735294117647058,5.867647058823529,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,7.0,6.0,32.45233196051291,17.544160384749496,0.0007999999999999999,0.0007999999999999999,7.6838235294117645,5.279411764705882,11.0,1.0,78.94347145306588,1.02114153456222,0.0021333333333333334,0.0,6.492647058823529,4.735294117647059,7.0,6.0,46.537717011985734,23.052840525063257,0.0007999999999999999,0.0005333333333333334,5.919117647058823,4.764705882352941,,,,,,,,
69,53,226.2608695652174,64.34057971014492,10,5,27.025794330902038,9.779222774876992,0.0008064516129032257,0.001075268817204301,8.630434782608695,5.797101449275362,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,7.0,6.0,31.904482184063863,14.400615099519628,0.0008064516129032257,0.0005376344086021505,7.594202898550725,5.217391304347826,11.0,1.0,84.47432401877555,0.7109416908110753,0.002150537634408602,0.0,6.456521739130435,4.666666666666667,7.0,6.0,48.38840738298547,22.480309332830178,0.0008064516129032257,0.0005376344086021505,5.840579710144928,4.702898550724638,,,,,,,,
70,53,223.22857142857143,63.49285714285714,10,5,25.737447257537227,10.24295201172731,0.0008264462809917355,0.0011019283746556473,8.521428571428572,5.75,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,7.0,6.0,31.437851337986462,11.89487615346028,0.0008264462809917355,0.0002754820936639118,7.514285714285714,5.1571428571428575,11.0,1.0,85.42455290185993,1.6109416908110752,0.0022038567493112946,0.0,6.4071428571428575,4.6,7.0,6.0,49.60418897116242,20.509921590549908,0.0008264462809917355,0.0008264462809917355,5.771428571428571,4.65,,,,,,,,
71,53,220.30985915492957,62.683098591549296,10,5,27.035870756516424,9.787748878551131,0.000546448087431694,0.001092896174863388,8.401408450704226,5.690140845070423,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,7.0,6.0,32.630691204767025,11.01129021802883,0.0008196721311475409,0.000546448087431694,7.429577464788732,5.091549295774648,11.0,1.0,88.96356330464191,1.313126858908534,0.002185792349726776,0.0,6.380281690140845,4.535211267605634,7.0,6.0,48.8167686715242,20.254919745748815,0.000546448087431694,0.001092896174863388,5.697183098591549,4.605633802816901,,,,,,,,
72,53,217.41666666666666,61.986111111111114,10,5,24.17177767153324,8.553780365096358,0.0008130081300813007,0.0005420054200542005,8.291666666666666,5.638888888888889,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,7.0,6.0,32.93069120476703,10.919514198106405,0.0008130081300813007,0.0005420054200542005,7.340277777777778,5.020833333333333,11.0,1.0,93.79487856012373,0.5429221761488843,0.002168021680216802,0.0,6.354166666666667,4.472222222222222,7.0,6.0,50.22357036292391,20.476805022128545,0.0005420054200542005,0.001084010840108401,5.618055555555555,4.5625,,,,,,,,
73,52,214.55479452054794,61.25342465753425,10,4,23.69080342229686,8.116414975787722,0.000847457627118644,0.0002824858757062147,8.184931506849315,5.568493150684931,ofat_results,100,100,8,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,7.0,6.0,34.23069120476702,12.410282061968065,0.000847457627118644,0.0005649717514124294,7.260273972602739,4.9520547945205475,11.0,1.0,96.43893506986394,0.4429221761488843,0.0022598870056497176,0.0,6.315068493150685,4.410958904109589,7.0,6.0,49.31584527834644,22.062034839076283,0.000847457627118644,0.0005649717514124294,5.554794520547945,4.52054794520548,,,,,,,,
