,Nomads,total_Clustering,Fights_per_step,Cooperation_per_step,Tribe_0_Nomads,Tribe_1_Nomads,Tribe_0_Spice,Tribe_1_Spice,Tribe_0_Clustering,Tribe_1_Clustering,Tribe_0_Trades,Tribe_1_Trades,experiment_name,width,height,n_tribes,n_agents,n_heaps,vision_radius,step_count,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,spice_kwargs,river_kwargs,location_kwargs,spice_generator,river_generator,location_generator,Tribe_2_Nomads,Tribe_3_Nomads,Tribe_2_Spice,Tribe_3_Spice,Tribe_2_Clustering,Tribe_3_Clustering,Tribe_2_Trades,Tribe_3_Trades,Tribe_4_Nomads,Tribe_5_Nomads,Tribe_4_Spice,Tribe_5_Spice,Tribe_4_Clustering,Tribe_5_Clustering,Tribe_4_Trades,Tribe_5_Trades,Tribe_6_Nomads,Tribe_7_Nomads,Tribe_6_Spice,Tribe_7_Spice,Tribe_6_Clustering,Tribe_7_Clustering,Tribe_6_Trades,Tribe_7_Trades,Tribe_8_Nomads,Tribe_9_Nomads,Tribe_8_Spice,Tribe_9_Spice,Tribe_8_Clustering,Tribe_9_Clustering,Tribe_8_Trades,Tribe_9_Trades
81,112,0.20238095238095238,133.7469135802469,47.876543209876544,64,48,570.3448614129793,345.88021364628764,0.16666666666666666,0.25,167.88888888888889,134.01234567901236,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,112,0.20238095238095238,132.1341463414634,47.359756097560975,64,48,580.062358592282,357.4200423999129,0.16666666666666666,0.25,166.96951219512195,132.97560975609755,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,112,0.20238095238095238,130.55421686746988,46.855421686746986,64,48,603.4347904078384,362.28532534500374,0.16666666666666666,0.25,166.15662650602408,131.97590361445782,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,112,0.18877551020408162,129.04761904761904,46.351190476190474,64,48,616.8771622722006,371.2227880173603,0.14285714285714285,0.25,165.27380952380952,131.01190476190476,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,112,0.20238095238095238,127.54117647058824,45.923529411764704,64,48,640.0406326313389,379.6900043867218,0.16666666666666666,0.25,164.48823529411766,130.0705882352941,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,112,0.39285714285714285,126.09883720930233,45.46511627906977,64,48,655.0303776099412,386.0120888371322,0.5,0.25,163.7325581395349,129.16860465116278,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,113,0.18082595870206492,124.683908045977,45.03448275862069,65,48,673.4779612189494,392.4125476147241,0.16666666666666669,0.19999999999999998,162.89080459770116,128.19540229885058,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,112,0.18065476190476193,123.30681818181819,44.61931818181818,65,47,687.7447269230859,401.06956916725744,0.16666666666666669,0.2,162.11363636363637,127.18181818181819,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,113,0.20132743362831856,121.96067415730337,44.235955056179776,66,47,706.2185842918288,408.6589623318583,0.16666666666666666,0.25,161.19101123595505,126.18539325842697,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,113,0.20132743362831856,120.69444444444444,43.83888888888889,66,47,702.7980653351703,412.3698325585106,0.16666666666666666,0.25,160.35,125.19444444444444,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,113,0.20132743362831856,119.46153846153847,43.53846153846154,66,47,709.8132839787867,411.6972150555751,0.16666666666666666,0.25,159.54945054945054,124.23626373626374,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,113,0.20132743362831856,118.25,43.20108695652174,66,47,718.6978141495971,418.1886773392445,0.16666666666666666,0.25,158.69021739130434,123.32608695652173,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,113,0.20132743362831856,117.0752688172043,42.89784946236559,66,47,731.2460361372595,421.2377694887966,0.16666666666666666,0.25,157.9247311827957,122.43010752688173,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,112,0.20163690476190477,115.88829787234043,42.670212765957444,65,47,743.6624818647166,424.84127120751134,0.16666666666666669,0.25,157.24468085106383,121.5,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,112,0.20163690476190477,114.68947368421053,42.49473684210526,65,47,759.7349780944313,429.296417546004,0.16666666666666669,0.25,156.6,120.59473684210526,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,112,0.20163690476190477,113.51041666666667,42.317708333333336,65,47,772.978005338164,438.7476599269709,0.16666666666666669,0.25,155.94791666666666,119.75,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,113,0.22079646017699114,112.3659793814433,42.128865979381445,66,47,787.9745202553881,439.80883076878354,0.19999999999999998,0.25,155.2319587628866,118.9381443298969,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,113,0.2,111.26530612244898,41.95918367346939,66,47,795.2461579930953,445.56605786486716,0.19999999999999998,0.2,154.4591836734694,118.18367346938776,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,111,0.22027027027027027,110.1969696969697,41.803030303030305,66,45,805.0389994505091,447.9323869302415,0.19999999999999998,0.25,153.71212121212122,117.42929292929293,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,111,0.22027027027027027,109.145,41.595,66,45,813.7977593316999,452.48648314346116,0.19999999999999998,0.25,153.04,116.64,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,111,0.22027027027027027,108.12871287128714,41.306930693069305,66,45,824.9588915801498,450.61569250201063,0.19999999999999998,0.25,152.3960396039604,115.83168316831683,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,111,0.20045045045045046,107.09803921568627,41.06372549019608,66,45,836.1324074530407,459.4676018515853,0.16666666666666666,0.25,151.72058823529412,115.01470588235294,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,111,0.20045045045045046,106.12135922330097,40.77669902912621,66,45,845.938251371085,453.886074029786,0.16666666666666666,0.25,151.0728155339806,114.26699029126213,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,112,0.20014880952380953,105.14423076923077,40.49038461538461,67,45,855.6571235177993,459.687273641245,0.16666666666666666,0.25,150.47596153846155,113.54326923076923,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,112,0.20014880952380953,104.18095238095238,40.20952380952381,67,45,862.1729865655615,459.90809951370903,0.16666666666666666,0.25,149.8095238095238,112.81904761904762,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,114,0.21973684210526317,103.22641509433963,39.929245283018865,69,45,872.2629463081565,467.5185980568215,0.2,0.25,149.16509433962264,112.09905660377359,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,114,0.21973684210526317,102.3177570093458,39.61682242990654,69,45,880.9148554671623,465.880068007877,0.2,0.25,148.55607476635515,111.35046728971963,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,114,0.25,101.43981481481481,39.31481481481482,69,45,889.8779056070584,467.6272235973908,0.25,0.25,147.94907407407408,110.625,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,114,0.21929824561403508,100.55963302752293,39.03669724770642,70,44,898.4970110965085,473.8140624736349,0.2,0.25,147.348623853211,109.96330275229357,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,114,0.19883040935672514,99.72727272727273,38.74545454545454,70,44,904.4373334959631,481.3772234249667,0.16666666666666666,0.25,146.70454545454547,109.26818181818182,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,114,0.25,98.89189189189189,38.45945945945946,70,44,914.2330740207543,489.47628992582514,0.25,0.25,146.04054054054055,108.63963963963964,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,114,0.25,98.04464285714286,38.174107142857146,70,44,926.8547218925353,500.19360252167405,0.25,0.25,145.33482142857142,107.99553571428571,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,114,0.25,97.20353982300885,37.902654867256636,70,44,940.8063975879497,506.6949982611541,0.25,0.25,144.69026548672565,107.32743362831859,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,115,0.25,96.39035087719299,37.63157894736842,70,45,946.9902846316461,516.1588043422323,0.25,0.25,144.07894736842104,106.72368421052632,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,115,0.25,95.59130434782608,37.369565217391305,70,45,948.3328781850089,522.3991920546823,0.25,0.25,143.3608695652174,106.11739130434782,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,116,0.2193965517241379,94.78448275862068,37.12068965517241,71,45,953.4307372757211,528.7844900767753,0.19999999999999998,0.25,142.65086206896552,105.55172413793103,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,117,0.21923076923076923,94.01709401709402,36.86752136752137,72,45,962.3849711377301,529.8616379677125,0.2,0.25,141.94017094017093,104.94444444444444,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,118,0.1726694915254237,93.25847457627118,36.61440677966102,73,45,963.0494680456233,532.6398864299373,0.125,0.25,141.2584745762712,104.34745762711864,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,118,0.1726694915254237,92.50840336134453,36.37394957983193,73,45,967.0498807272492,533.5573876429143,0.125,0.25,140.6344537815126,103.78991596638656,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,118,0.1726694915254237,91.75,36.1625,73,45,977.3107348107073,538.3938088969198,0.125,0.25,140.00833333333333,103.25,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,119,0.2184873949579832,91.00826446280992,35.95867768595041,75,44,982.3552495278082,539.9157655754002,0.2,0.25,139.47107438016528,102.73553719008264,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,119,0.15546218487394958,90.29098360655738,35.73770491803279,75,44,991.8381678088167,546.8658040075952,0.1,0.25,139.02459016393442,102.20081967213115,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,119,0.2184873949579832,89.60569105691057,35.516260162601625,75,44,993.915856018799,550.6535663869912,0.2,0.25,138.4918699186992,101.72764227642277,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,119,0.2184873949579832,88.91532258064517,35.33064516129032,75,44,999.3375787203778,553.8969397200552,0.2,0.25,137.9516129032258,101.3024193548387,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,120,0.21833333333333332,88.22,35.132,76,44,1005.8471681032556,565.6497177476863,0.19999999999999998,0.25,137.344,100.812,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,120,0.21833333333333332,87.5436507936508,34.92063492063492,76,44,1014.7018980744895,571.3523673375819,0.19999999999999998,0.25,136.8531746031746,100.32142857142857,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,121,0.21859504132231403,86.86220472440945,34.74803149606299,76,45,1020.2656279699581,581.3040411613246,0.19999999999999998,0.25,136.31102362204723,99.92125984251969,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,121,0.21859504132231403,86.21484375,34.6015625,76,45,1021.6084078039398,585.6173717475142,0.19999999999999998,0.25,135.78515625,99.55078125,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,121,0.1714876033057851,85.56201550387597,34.44961240310077,76,45,1022.987802551747,594.0315503737438,0.125,0.25,135.29457364341084,99.24418604651163,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,121,0.18270365997638727,84.91923076923077,34.29615384615385,76,45,1035.6880509926616,600.647550988578,0.14285714285714288,0.25,134.8153846153846,98.96153846153847,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,121,0.125,84.28625954198473,34.16412213740458,76,45,1047.9397799821008,607.4448804811418,0.125,0.125,134.3206106870229,98.66030534351145,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,123,0.14285714285714285,83.67424242424242,34.04545454545455,77,46,1050.452874435459,613.6826602145836,0.14285714285714285,0.14285714285714285,133.84469696969697,98.4090909090909,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,123,0.14285714285714285,83.06015037593986,33.962406015037594,77,46,1056.3987604470929,616.6801537784809,0.14285714285714285,0.14285714285714285,133.47744360902254,98.15037593984962,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,123,0.11630532971996385,82.46268656716418,33.87313432835821,77,46,1060.933397034851,618.5672687628501,0.1111111111111111,0.125,133.1044776119403,97.91417910447761,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,125,0.14285714285714285,81.87037037037037,33.75185185185185,77,48,1066.4939510014578,619.5114625863139,0.14285714285714285,0.14285714285714285,132.71851851851852,97.7,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,125,0.14285714285714285,81.2904411764706,33.63970588235294,77,48,1068.026133768082,621.9700740599915,0.14285714285714285,0.14285714285714285,132.33455882352942,97.49632352941177,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,125,0.2693333333333333,80.7080291970803,33.551094890510946,77,48,1077.4718997018183,626.8992117636759,0.33333333333333337,0.16666666666666666,131.92700729927006,97.27372262773723,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,125,0.2601904761904762,80.1376811594203,33.45289855072464,77,48,1081.8490933990147,629.8139835003025,0.33333333333333337,0.14285714285714285,131.57246376811594,97.05072463768116,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,125,0.2693333333333333,79.57553956834532,33.33453237410072,77,48,1091.8544504887948,631.4162914281936,0.33333333333333337,0.16666666666666666,131.25899280575538,96.87769784172662,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,125,0.2601904761904762,79.01071428571429,33.23571428571429,77,48,1095.00719782605,638.0306965397548,0.33333333333333337,0.14285714285714285,130.95357142857142,96.71071428571429,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,126,0.17823129251700678,78.4645390070922,33.13475177304964,78,48,1099.3207557795477,640.3718289385496,0.19999999999999998,0.14285714285714285,130.63120567375887,96.55673758865248,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,127,0.18740157480314962,77.91549295774648,33.04577464788732,79,48,1106.1811301721684,645.0701215022681,0.2,0.16666666666666666,130.33450704225353,96.37323943661971,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,127,0.18740157480314962,77.37412587412588,32.97552447552447,79,48,1110.043328041973,652.752195058968,0.2,0.16666666666666666,130.04195804195805,96.15734265734265,ofat_results_joana_2,100,100,2,800,10,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
