,Nomads,total_Clustering,Fights_per_step,Cooperation_per_step,Tribe_0_Nomads,Tribe_1_Nomads,Tribe_0_Spice,Tribe_1_Spice,Tribe_0_Clustering,Tribe_1_Clustering,Tribe_0_Trades,Tribe_1_Trades,experiment_name,width,height,n_tribes,n_agents,n_heaps,vision_radius,step_count,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,spice_kwargs,river_kwargs,location_kwargs,spice_generator,river_generator,location_generator,Tribe_2_Nomads,Tribe_3_Nomads,Tribe_2_Spice,Tribe_3_Spice,Tribe_2_Clustering,Tribe_3_Clustering,Tribe_2_Trades,Tribe_3_Trades,Tribe_4_Nomads,Tribe_5_Nomads,Tribe_4_Spice,Tribe_5_Spice,Tribe_4_Clustering,Tribe_5_Clustering,Tribe_4_Trades,Tribe_5_Trades,Tribe_6_Nomads,Tribe_7_Nomads,Tribe_6_Spice,Tribe_7_Spice,Tribe_6_Clustering,Tribe_7_Clustering,Tribe_6_Trades,Tribe_7_Trades,Tribe_8_Nomads,Tribe_9_Nomads,Tribe_8_Spice,Tribe_9_Spice,Tribe_8_Clustering,Tribe_9_Clustering,Tribe_8_Trades,Tribe_9_Trades
23,282,0.059698892621624984,90.91304347826087,15.543478260869565,140,142,276.8977753042017,397.0815020572975,0.05263157894736842,0.06666666666666667,54.73913043478261,54.56521739130435,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,277,0.05263157894736843,90.625,15.666666666666666,138,139,276.2967471659987,403.53771783505243,0.052631578947368425,0.052631578947368425,54.208333333333336,54.541666666666664,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,269,0.0540990021522207,90.32,15.92,135,134,275.27815811617387,409.92448811546626,0.05555555555555555,0.05263157894736842,53.6,54.56,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,264,0.055704099821746886,90.21153846153847,16.057692307692307,133,131,269.7066135109458,413.7589048133039,0.05263157894736842,0.058823529411764705,53.19230769230769,54.40384615384615,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,259,0.06666666666666665,89.92592592592592,16.166666666666668,131,128,262.67649933874026,415.2910997159287,0.06666666666666667,0.06666666666666667,52.74074074074074,54.111111111111114,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,251,0.06472893849702405,89.66071428571429,16.232142857142858,126,125,255.99619392153886,410.1797731367476,0.052631578947368425,0.07692307692307691,52.107142857142854,53.94642857142857,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,244,0.11239754098360656,89.0,16.20689655172414,121,123,256.1100739200073,420.27119630916627,0.125,0.1,51.62068965517241,53.6551724137931,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,177,0.15229127432517262,88.15,16.25,82,95,268.73073943544574,426.3284527979109,0.19999999999999998,0.1111111111111111,50.983333333333334,53.53333333333333,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,177,0.15974576271186441,87.45161290322581,16.177419354838708,82,95,269.1061802657449,430.80552813195663,0.19999999999999998,0.125,50.46774193548387,53.25806451612903,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,177,0.1538875437180522,86.9375,16.125,82,95,264.45038266508476,436.80989216217876,0.16666666666666666,0.14285714285714285,49.953125,52.859375,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,177,0.13684871311989955,86.56060606060606,16.03030303030303,82,95,267.65907987169555,432.6438604577855,0.16666666666666666,0.1111111111111111,49.31818181818182,52.45454545454545,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,177,0.11754551161330823,86.19117647058823,15.970588235294118,82,95,258.5937360892992,433.5984206993188,0.125,0.1111111111111111,48.75,52.26470588235294,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,175,0.1597142857142857,85.64285714285714,15.942857142857143,81,94,257.11478684115355,438.14221156368995,0.19999999999999998,0.125,48.31428571428572,52.142857142857146,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,175,0.1597142857142857,84.91666666666667,15.916666666666666,81,94,266.93989982754357,438.548760291255,0.19999999999999998,0.125,47.833333333333336,52.15277777777778,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,175,0.1442857142857143,84.05405405405405,15.81081081081081,81,94,277.5289012216101,445.9266457488612,0.16666666666666666,0.125,47.148648648648646,52.0945945945946,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,175,0.1442857142857143,83.14473684210526,15.93421052631579,81,94,283.24045529518884,457.75821081780794,0.16666666666666666,0.125,46.526315789473685,51.8421052631579,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,175,0.15225396825396825,82.15384615384616,16.102564102564102,81,94,291.81615262119584,471.4065381283972,0.19999999999999998,0.11111111111111112,46.14102564102564,51.67948717948718,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,174,0.13665389527458494,81.3375,16.1875,80,94,288.1220181028945,480.5944348742844,0.16666666666666669,0.11111111111111112,45.6375,51.3125,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,174,0.16912972085385877,80.60975609756098,16.353658536585368,80,94,278.3577551149548,470.3609975238946,0.2,0.14285714285714285,45.25609756097561,50.951219512195124,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,174,0.2974137931034483,79.92857142857143,16.404761904761905,80,94,269.0599616636268,467.01214176709044,0.5,0.125,44.86904761904762,50.654761904761905,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,173,0.30800990916597853,78.96511627906976,16.53488372093023,80,93,272.01234907294105,468.47298379240374,0.5,0.14285714285714288,44.25581395348837,50.30232558139535,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,173,0.2984104046242775,78.32954545454545,16.568181818181817,80,93,261.7543616378314,457.4486092173937,0.5,0.125,43.82954545454545,50.10227272727273,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,173,0.2909441233140655,77.54444444444445,16.644444444444446,80,93,255.8726873104001,455.7570918564881,0.5,0.11111111111111112,43.4,49.86666666666667,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,170,0.4088235294117647,76.6195652173913,16.717391304347824,77,93,259.00993363616664,455.67886738835944,0.5,0.3333333333333333,42.91304347826087,49.45652173913044,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,170,0.3046218487394958,75.61702127659575,16.70212765957447,77,93,268.13385616140175,464.8626496340388,0.5,0.14285714285714288,42.46808510638298,48.95744680851064,ofat_results_joana,100,100,2,200,8,5,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12b95af20>,<function no_river at 0x12b95b060>,<function random_locations at 0x12b95b1a0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
